SMILES,DOCKING_SCORE
CC1=NC=C[C@@H]2C1=CC(OO)=C[C@@H]2NC[C@H](C)[NH3+],-8.377
CCCC[C@H](C)[C@@H](C(N)=[NH2+])[C@@H](C)C/C(C)=C\c1ccc(O)c(F)c1,-8.376
[NH3+]C[C@H](OCCCO)[C@@H]1C=C2C(=CC1)CC[C@@H]1C(=O)NC[C@H](C(=O)[O-])C=C21,-8.372
CCCC[C@@H](C/C=C1/CC(C)=C2C=NC=CC(CO)=C2C1)/[NH+]=C(/N)C[NH3+],-8.371
CC1=c2c(=O)[nH]cc([C@](N)(O)NO)c2=C2C=C([C@H](O)[C@H](C[C@H]3CO[C@H]([NH3+])[C@@H]3C[NH3+])c3ccccc3)S[C@@H]21,-8.368
C[C@@H]1[C@H]([C@@H](O)C[NH3+])C[C@H](C)c2ccccc2[C@@H]1O,-8.365
[H]/N=C1/C=c2cc/c(=C/[C@@H](CC[NH3+])NCCCCO)cc2C2=C1C=CC1=CNC=N[C@H]12,-8.365
CC1=C2C3=C(C(=O)N([O-])N=C4C(O)=C5N=CC[C@H](C[NH+](C)C)[C@@H]5[C@H]1[C@H]43)c1c(N)ncnc12,-8.364
CCCN[N@H+](NCC(=O)CC1=CNCC=N1)[C@H]1O[C@H]2CCC[NH2+][C@H]2CN1C[NH3+],-8.364
CC(=O)C1=NC2=C[C@H](C)C=C3[C@@H]([C@](C[NH3+])(CO)[C@@H]4CS[C@H](CC(N)=O)C4)C(=C1)N23,-8.361
CCCC[C@H](NC(N)=[NH2+])c1[nH]n([C@@H]2C=CCC(=O)C2)c1C(=O)CO,-8.350
C[C@@H]1C(Cl)=CC=C2NO[C@@H](C(=O)N[C@@H](C[NH3+])CNC(=[NH2+])CC(=O)[O-])[C@@H]21,-8.350
C[N@H+]1CC[C@@H]([C@@H](NC[NH2+]N)[C@@H]2CC[C@@H]3Cc4ccnc5[nH]c(=O)cc(c45)N32)C1,-8.349
Cc1cncc2c(Cl)c([C@@](O)(C[C@@H](C)[NH3+])NC[C@@H](C)O)nnc12,-8.348
CC[C@H]([NH2+]CCCc1ccc2c3c1-c1cc(OC[C@H](C)[C@H](C)O)c(F)cc1[C@@H]3CN2)[C@@H]([NH3+])CO,-8.347
CC[C@H](/C=C1\[C@H](C)Cc2c(nc[nH]c2=O)[C@@H]1C=O)CC[N@@H+](C)CO,-8.344
C[C@@H]1NC(=O)c2cc(C(=O)NCc3cccc(CC[C@H]4[NH2+]CC[C@@H]4C(=O)[O-])c3)ccc21,-8.339
C[C@H](O)[C@H](O)CC(=O)Oc1cc2c(F)cncc2cc1OCO,-8.334
[H]/N=C/c1ccc(O)cc1O[C@@H](C)CC[C@H](O)C[NH3+],-8.332
CNC(=O)[C@H](C[NH3+])c1ccc(C(N)=O)cc1Cl,-8.332
CC[NH2+]CCN(CC)[C@H](CC1=C([O-])C(=O)N=C2CC3=CNC=NC3=C21)C[C@@H](C)O,-8.331
[H]/N=c1/nccnc2c1nc(C)n2[C@]1(O)O[C@H](CCC(O)(O)CO)[C@@H](O)[C@H]1O,-8.328
CCC[NH2+]CC[C@H](CN(O)O)[C@@H]1C(C)=c2ccnc(F)c2=C(F)[C@H]1[O-],-8.324
Cc1cc(C[C@@H]2[C@H](O)C[C@H](C)[N@H+]2CCO)ccn1,-8.322
CC(=O)NCCN([C@@]1(O)C[C@@H](C)[N@@H+](C)C1)[P+](O)(O)NC(=S)NC1=C2C(=NCN=C2/C(C)=C/[O-])NC1,-8.320
NC(=O)[C@H](NCC(=O)N1N2NCC3=C2C(=NC=CC3)C1(F)F)c1ncc2cc(O)ccc2n1,-8.318
NC(=[NH2+])C(=NC(N)=O)Nc1ccccc1CN(O)CC1=CN(F)C=CC1,-8.317
Cc1c2cnc(N)[nH]c-2c2c([O-])ccc/c(=[NH+]\[C@H](CCC3C=CCC=C3)CC(N)=[NH2+])c12,-8.316
CC(C)[NH2+]CC[C@@H](CC[NH3+])C1=C[C@H]2NNC3=C2N(C=NC3)C(Cl)=C1,-8.314
C[NH2+][C@@H](CCC(=O)[O-])c1nc(-c2c[nH]c(=O)[nH]2)c(-c2ccnc(C)c2)c(=O)[nH]1,-8.312
[NH3+]C[C@H](CCCC(=O)[O-])CCc1cccc2c1N(OO)N(O)[C@H]2C(=O)[O-],-8.311
CCC[NH2+]CCC(=O)NCc1cccc(N2C3=C(C[C@H](O)C3)/C2=C/O)c1C,-8.309
C[C@@H]1[NH2+][C@@H](C(N)=O)[C@H](Cc2ccc(O)cc2)[C@H]1N1C(=O)C2=CCC=CC=C2[C@@H]1C,-8.304
CC(C)(O)C[C@@H]1C[NH2+]C[C@@H]1NCC=C=C1NC(=O)C2=C1[C@H](C(=O)[O-])CC2,-8.302
C[C@H](C[NH2+]C1C=CCC=C1)[C@@H](C/N=C1/CCC2=CNC(=O)[C@H](C)N21)C(N)=O,-8.299
NC(=O)/N=C(/CCCOCO)N/C=C\CC1=CC(=O)N=C2CCN(CO)[C@H]12,-8.298
NC(=[NH2+])N[C@H](COc1cc[nH]c(=O)c1Cl)ONC(=O)[O-],-8.298
[NH3+]CC[C@H](C[NH3+])[C@@H](CCCO)n1nc2c(c1CC(=O)[O-])C[NH2+]C2,-8.298
CC[C@H]1C(=O)CC[C@@H]1C1=C[C@@H](C[NH3+])C([C@H](C)COC)=NC1=O,-8.298
Cc1c([O-])c(Cl)c(N[C@@H](O)N(O)C[NH3+])c2[nH]c(N)[nH+]c12,-8.297
CCN([C@@H]1C=CC=CC(C2=C[C@H](C(=O)[O-])CC3=C2[C@H](CO)C(=O)N3)=C1)[C@H](C)C[NH3+],-8.292
[NH3+][C@@H]1CC(=O)N(C(=O)c2cc3c(cc2O)COC=C3)CN1,-8.290
CC1=C[C@@H](C[C@H](O)[C@@H](O)C[C@@H]([NH3+])[C@@H](O)CS)[C@H](C)C(C)=C1O,-8.284
Cc1ccc(N(CCc2cccc3ccc(O)cc23)CC(N)=[NH2+])cc1,-8.283
CC(=O)[C@@H]1CCN(C/C=C/C=C2\C=c3cnc(N)cc3=C(N)C2)[C@]([NH3+])(O)C1,-8.282
O=C([O-])[C@@H]1C2=CC=C=C(O)C=C2C2=C1[C@@H](CCC[C@H]1CCC[NH2+]1)[C@H](CO)O2,-8.281
CC(=O)OCCO[C@@H](C[C@@H](O)CNc1c2c(nc(=O)n1F)NCN2)[C@H](N)O,-8.279
C[C@@H]1C=CC=C(N[C@]2([C@H]3C=C(C=O)Cc4c3[nH]ccc4=O)OC[C@@H]2N)C=C1,-8.278
C[c-]1[nH+]c([C@@H](NC[NH3+])NC[C@H](C)O)[nH+]c1C1=C(NC(=O)[O-])CCC1,-8.276
CO[C@@H]1[C@@H]([C@H](C)O)C/C(=C\CO)C2=C(O)C3=CC=C(O)[C@H](C)[C@H]3[C@H]21,-8.276
[NH3+]C[C@@H](CO)[C@H](O)[C@H](CO)NC1=NCN=C2NCN[C@H]21,-8.274
[H]/N=C1\C(=O)C=C2N=C(CC(=C=C(C)[C@@H](C)C[NH3+])[C@@H](C)N(O)CC)[C@H]([NH2+][O-])S[C@@H]21,-8.273
CC(C)(O)CC[NH2+][C@](C)(O)C[C@H]1C(C(=O)[O-])=CC2=CC=NC3=CC=CN1[C@@H]23,-8.271
Cc1cc([C@@H](COCC2=C3C=CC=C[C@@H]3N=C3NC=CCC=C32)[C@H]([NH3+])[C@H](O)CO)ccc1O,-8.271
C[C@@H](NC[C@H]1C=C(C(N)=O)C=C2C=CC(=O)C=C[C@@H]21)c1ccnnc1C(N)=[NH2+],-8.269
C[NH+](C)[C@H](c1cnc(Cl)s1)c1cccc2c1c1cc(CO)cc3c1n2C=CN=C3,-8.268
CO[C@H]1C[C@H]2[C@H](O1)[C@](O)(OC[NH3+])[C@H]1CCc3c[nH]cc(O)c4c5c(n2n1c3=4)NNC5,-8.268
CCCc1c2c(c(N(N)O)n1C)[C@H](CO)[C@@H](O)[C@@H]2CCC[NH3+],-8.266
COCC[C@@H]1C[C@H](O)[C@@H]([NH3+])[C@]1(C)C[C@@H](C)c1cc[nH]c(=O)c1C,-8.263
CCN(C[C@@H](C)CCOC1=C[C@@H](C(N)=O)C2=C1C(=O)NC2)C(=O)NO,-8.262
CCc1c2c(n(OC)c1C)C=CC=N[C@@H]2OC[C@H](N)[NH3+],-8.257
CC(C)CC[C@@H]([NH2+]C[C@H](O)CCOc1cnccc1-c1cc(=O)[nH+]co1)C1=[NH+]CCN1,-8.255
[H]/N=N/N=C\C=C=C(CNc1nc(CN)nc2cnc(=O)n(C)c12)CC(N)=O,-8.251
CCNC(=O)NC[C@@H]1C(=O)NCN1Cc1ccc2c(c1)[C@@H]1C(=CN(O)C2=O)NC(=O)[C@H]1O,-8.251
C[C@H](O)C1=C([O-])N(O)c2c(CCCNc3ccc(C(N)=O)cc3[C@H](C)[NH3+])ccc3[nH]nc1c23,-8.248
Cc1c2c(O)ccc(O)c2c2n1C[C@@H](C[C@H]1CC[NH2+]C1)N2c1c[nH]c(CCO)cc1=O,-8.233
C[C@H]1[C@@H](CCCCCC(=O)[O-])[C@@H](C[C@H](O)C[NH3+])C[N@@H+]1CCCC1=NOCc2ccc(C(=O)[O-])cc21,-8.225
CCN(C(=O)c1cccc(O)c1)[C@H](CCC[C@H](C)[NH3+])[C@@H](N)[NH3+],-8.225
CCCO[C@@]1(NC(N)=O)CCC[C@@H](O)CN1OC(=O)C1=C[C@H]2CNC(=O)C2=CC1,-8.223
C[C@@H]1C=c2c(n(N[P+](O)(O)O)c3ccncc23)=C[C@@H]1N(C[NH3+])CC1C[NH2+]C1,-8.220
C[C@H](O)[C@H]1/C(=C/C[C@@H](C)[NH3+])C(=O)N=Nc2cncnc21,-8.218
[NH3+]C[C@@H](O[C@@H]1O[C@@H]2C(=NCC3=C2CCO3)N([O-])C1=O)[C@H](O)[C@H]([NH3+])C(=O)[O-],-8.216
CO[C@@H]1SC(C[C@@H](C[NH2+]CO)C[C@@H](C(C)=O)[c-]2c([O-])c[n+]([O-])c2C)=NC1=O,-8.215
C[C@H]1[C@H](C)[C@H]([NH+](C)C)C[C@H]([C@@H]2CC/C(=c3\ccnc4c3c3c(n4CN)=CC(CO)=CC3)NC2=O)O[C@@H]1[C@H]1CC[C@H](O)C1,-8.210
[NH3+]C[C@@H]1CCCCN2NCC[C@H]2/C=C\[NH+]=C\1NC(=O)NCCCO,-8.210
CO[C@@H]1CC(N[C@H](c2ccccc2)[C@@H](C(=O)[O-])[C@@H]2CC[C@H]3OCN=C23)=[N+](C[NH3+])N1,-8.208
CO[C@@H]1NC=C(O)C2=CC=C[C@@H]([C@@H]3C=C(N)[NH+]=C(Nc4ccccn4)C3)[C@@H]21,-8.202
CCC1=C[C@@H](C(C)=O)C=C[C@H]1[NH2+][C@@H]1Cc2[nH]c3c(c21)[C@@H](CC[NH3+])[NH+]=C3N,-8.200
C[C@@H]1C2=C(C=C3CNC(=O)[C@@H]31)C(=O)N1C(=O)OC[C@H](NO)[C@H]21,-8.200
CC(C)C=C=C1C(=O)[N-]C2=C1N1C(=NC=N[C@H]1OC[C@](C)(O)C[NH3+])[C@H]1C=CN=CC=C21,-8.200
[NH3+]CNCC[C@@H]1C=Cc2cc3c(cc2/C1=C\CO)NON3,-8.199
N/C(=N\N[O-])N(CCC[NH3+])C1=C2C=CCN=C2CC1,-8.194
C[C@H]([NH3+])C[C@H](NC[N+]1=C(N)NCC1)C1=C[C@@H](C[C@@H]2C[C@@H](O)c3ccc(O)cc32)C=CC1,-8.193
CCNC(=[NH2+])c1ccc(C(N)=O)c(N[C@@H]2[C@H](N)[C@H]([NH3+])C[C@@]2(O)[C@H]2C=C[C@@H](C)C=C2)c1,-8.192
COC(=O)/C=C/C(=C\CC(N)=[NH2+])[C@H]1C=C(Cl)C(C)=C2C(=O)NCC2=C1,-8.189
CC(=O)N[C@H](C=C=c1c(CO)cnc/c1=C(/CCl)C(=O)[O-])C1(C)C[NH2+]C1,-8.187
C[C@@H](C(=O)[O-])[C@@H]1C=C(Cl)[C@@H](NCC(N)=[NH2+])C(C(=O)[O-])=C1,-8.186
CC[N@H+]([O-])C[C@@H]1CC2=CC3=CCC=CC3=C[C@@H]2N1[C@@H](O)C(N)=[NH2+],-8.179
Cc1nc2cncc(CNC[C@@H]3[NH+]=C(N)[C@H](C[C@H](O)CO)[C@@H]3O)c2[nH]1,-8.178
CC(=NC(=CO)NC(=S)CCCC[NH3+])Nc1nc[nH]c(=O)c1C,-8.178
CN1C[NH2+][C@H]2C[NH+]=C(CNC(=O)C3=C(N)CC(=C=O)C3)C[C@H](CC3C=CCC=C3)[C@H]2C1,-8.177
CO[C@@H]1C[C@@H]2[C@@H]([NH3+])[C@@H](C)[C@@H]3[C@H]([C@@H](O)CC[C@@H]4C(=O)C(NN)=C5CCC=C[C@H]54)ON3[C@@H]2C1,-8.176
[NH3+]C[C@H](C[C@@H]1COC2=NC(C(=O)[O-])=C3C[C@H](C(=O)[O-])[C@@H](O)[C@@H]3[C@@H]21)c1ccc(Cl)cc1,-8.176
CCc1c([C@@H](CCNC[NH3+])C(=O)OC)nc[nH]c1=O,-8.170
CC(C)OCCN[C@]1([C@H]2C=C(Cc3c(NC=O)cc[nH]c3=O)OC2)CC[NH2+]C1,-8.168
Nc1nc(=[NH2+])nc2n([C@H]3C[C@@H](O)[C@@H](OP(O)[C@H](O)CO)O3)cnnc1-2,-8.166
CC(C)C1=C/C(=N/[C@@](O)([C@H](C)[NH3+])[C@H](O)[C@@H](O)CC(=O)[O-])C=CC1,-8.165
NC(=O)[C@@H]([NH2+][C@H](CO)[C@@H](O)C[C@H](CO)C1C=CCC=C1)C1CCCC1,-8.160
C[C@@H]1C(CNCC[NH3+])=C[C@H](OO)C=C1[C@H]1CCC1=O,-8.159
Cc1c([C@H](C)C[C@@H]([C@H](O)[C@H](C)CCO)[C@@H](O)CC(N)=[NH2+])nc[nH]c1=O,-8.158
CC(=O)CCNC(=O)N[C@H](CN[C@@H](C)CCCN1C(=O)COc2c1[nH]c1nc([NH-])nn21)[C@]1(C)CCC[NH2+]1,-8.157
[NH3+][C@H](CO)N(CCCC1=CNC2=C(N1)[C@@H](C1=NC(=O)C(=O)N1)C2)[C@H]1C=CCC(=O)C1,-8.157
C/C(=C/NC(=O)[C@@H](N)[NH3+])c1ccc(O)c2c[nH]c(=O)nc12,-8.156
O=C([O-])COCCN1[C@@H]2[C@H](/C=C\N3C(=O)NN/C3=C3\NC(=O)N[C@@H]32)[C@H](O)[C@H]1CO,-8.153
CC[NH+](CC)[C@H](c1ccc(O)cc1)[C@H]1[C@H](O)CC[C@@H]1[NH2+]CC1=CCC=C(C(=O)NN2NN[C@@H]3C=C4C(=C(C(F)(F)F)NN4OC)C=C32)C1,-8.153
C[C@@H](C[NH3+])[C@H](Cl)C1=C([C@@H](O)CO)N=C2CN=CC=C2C1,-8.149
COc1cc(=O)n(C)c(=O)n1C[C@H]1[C@@H](c2ccc(Cl)cc2)C[NH2+][C@@H]1O,-8.143
C[C@H]1NNc2ncc3c(c21)=C[C@H](ON1C[C@@H]([C@@H](O)[C@H](O)C[NH3+])NC2=NC(=O)N=C21)C(=O)N=3,-8.140
[H]/N=C1/NCC2=N[C@H](C[C@@H](OC)[C@@H](CCO)C(=O)CNCC(C)=O)[NH+]=CN=C21,-8.139
CC(=O)N[C@H](C[NH3+])CC/N=c1\ccc(=O)c2c3n1C(=O)C(C(=O)[O-])=C3CN2,-8.137
CC(C)[NH2+]CCC[C@H](COc1nc(C(=O)[O-])nc2ccccc12)CC(N)=[NH2+],-8.135
NC(=O)C1=C2O[C@H](CNC[NH3+])CCN2c2ncncc2[N-]1,-8.134
CC(=O)[C@@H](C)CCC[C@@H]1c2c(CC[C@@H]3C[NH2+]C[NH2+]3)ccc([C@H](C)O)c2CN1O,-8.133
CC[C@H](C(=O)[O-])/C(N[C@@H](c1cccc(C)c1)c1ccc2c3c1oc1c(C(=O)[O-])cc4c(c13)C(=CNC4)O2)=[NH+]/C[NH3+],-8.130
Cc1n[nH]c(=O)c2cnc([C@H]([NH2+][C@H](C)C(=O)[O-])N(C)C[NH3+])nc(=O)c12,-8.126
CC[N@@H+]1C[C@H](NCC[NH3+])C[C@@H]1[C@@H]1C/C(=N\N2C=C(c3cccc(O)c3)C=CNC2=O)NN1,-8.123
C[C@H]1c2nc(N)nc(=O)n2C[C@@H]1C(N)=[NH2+],-8.121
C[C@@H]1CC[C@@H](CC(=[NH2+])NCCCCC2=CCC3=C4C(=NC(=O)N=C24)CN3)C1,-8.118
NC(=O)NC/[NH+]=C(\Nc1cccnc1Cl)C(=O)[O-],-8.117
CCCC[C@@H](C1=C2N=c3c(=C([O-])[O-])ccc4c3=C(C(=O)N=4)[C@H]2C=CC1)[C@@H](O)C[NH3+],-8.113
CC(=O)c1cnc(=O)[nH]c1N[C@H](C(C)C)[C@H](CN[NH3+])[NH2+]CC=C=O,-8.111
C[C@@H]1OC2=C([C@H](C(=O)[O-])C=CC=C2)[C@@H]1CCC(N)=[NH2+],-8.104
O=C([O-])CC1=N[C@H](c2cccc3c(O)cc4c(c23)CC(=O)O4)[C@H]2C[NH2+]CN12,-8.103
CC[C@@H]1C=CC2=C(C1)[N@H+]1[C@H](CN2CC[NH3+])[C@@H](c2cccc3ccccc23)[C@@H]1OC(N)=O,-8.102
COC1=C[C@@H](Cc2c(C(N)=O)ccc(O)c2C)C=CC[C@H]1C[P+](O)(O)O,-8.101
NC1=C(CCC/C=C\C[C@H](CC[NH3+])COCC(=O)[O-])[C@H](F)CC=N1,-8.099
CC(=O)NCC([NH-])=C([NH3+])[C@@H]1C[C@H](C)N(c2cccc(O)c2)C1,-8.098
C[C@H](O)[C@@H](NC(=O)CO)[C@H]1CCC(NC[C@H]2C(=O)N=Cc3c(O)cccc32)=[NH+]1,-8.090
C[C@H](C[NH2+]CCO)C1=C2C=C(O)CC=C2N(Cl)N1,-8.087
COCCC[C@@H]1N[C@H]([C@@](N)(O)C[NH2+][C@H]2C3=C(CNC=C3C(=O)[O-])Nc3c(Cl)cccc32)[NH2+]CO1,-8.085
CCC=C=C(CC(N)=[NH2+])Sc1c(N)cc(C)c(Cl)c1C,-8.082
CCC1=CCC2=C(NCO2)/C1=C/CC(N)=[NH+]CCC(=O)NC(=O)CNO,-8.080
CCC/C(C)=C/C(=C1\C[C@@H](CN[C@@H]2C(=O)N=Cc3cc(O)c(O)cc32)CN1)[C@@H]1CCC[NH2+]1,-8.079
O=C1CC=C[C@@H](CCO[C@@H](CCc2ccc3c4c2NC=[NH+]C4=CNC=N3)N(O)O)C1,-8.078
CC(=O)N[C@H](C[C@@H](O)C[NH3+])C1=C(NCC(=O)[O-])C2=C(C=CCC=C2)C1,-8.076
Cc1ccc2c(=O)[nH]ccc2c1C(=C=O)[C@@H](CCC[NH3+])CNC1=[NH+]COC1,-8.075
C[C@H](O)C[C@@H](O)[C@@H]1O[C@@H](C[NH3+])[C@H](O)[N+]2=C1Nc1cc[nH]c(=O)c1N2,-8.072
Nc1ccc2nc(CCC[C@H](CCc3ccccc3)[C@@H]([NH3+])CO)[nH]c2c1C(=O)[O-],-8.071
C[C@H](Cc1ccccc1)N1C(=O)NCN1C(=O)NC=C=C1CNN2C(=O)CC3=NC(=O)C=NC3=C12,-8.067
C=C1C=C[C@@H]([C@@H](C[NH3+])N(CC)C2=CC=CCC2)NC2=C3C(O)=C(C[O-])C=C4C(=[NH2+])N=C(C)N(N[C@@H]12)[C@H]43,-8.066
[H]/N=C/c1nccc2c1C[C@@H](C[NH2+][C@@H](CC[NH3+])COc1ccccc1O)[C@@H]2C,-8.066
C[C@@]1([NH3+])[C@H](O)[C@@H](CCCC(=O)[O-])C[C@H]1c1cccc(/N=N/C=C\[C@@H]2C=CN=CN2)c1,-8.065
CC(=O)C[C@@H](O)CC1=[NH+][C@@H]2C(O)=CC=C3CC=C4OC[C@H](C4=C32)N1C[C@H](F)C[NH3+],-8.061
[H]/N=C1\N=CC([C@@H](CO)C[NH2+][C@@H](c2cccc(Cl)c2)[C@@H](O)NO)=C2CC=C(CO)N=C21,-8.059
[H]/N=C1\NC=C[C@H]2C=C([C@@H](CC[NH3+])CCO)[C@@H](C(=O)[O-])N=C12,-8.058
C[C@H](O)C(=O)N(CC[NH3+])Cc1ccc2c(c1)[C@@H](C(=O)NO)CC(=O)N2C,-8.056
CC(C)CC[C@](O)(CC(N)=[NH2+])NC1=C2C[C@H]3CCNC3=CC=C2C(N)=[NH+]1,-8.053
CC(=O)NCSO[C@@]1(O)C[C@@H]2CC[C@H](C3=C4NCN=C[NH+]=C4[NH+]=C4CNN[C-]43)[C@@H]2[NH+]=C1N,-8.047
COC(=O)[C@H](C)[C@@]1(NC(C)=[NH2+])Cc2ccc3c(c2[C@H]1C)NCC3=O,-8.041
CO[C@@H](CN1C[NH2+]C1)[C@@H]1Cc2c(C)nc(N)nc2N1C(C)=O,-8.040
NC(=O)[C@@H](Oc1ccc[nH]c1=O)[C@@H](O)CO,-8.034
CC(=O)C[C@@H](NC(=O)c1ccc(O)cc1Cl)[C@@](O)(CO)CCO,-8.032
[H]/N=C1/C=C2[C@H]3NNc4[nH+]cc5c(c43)N([C@H]([C@H]3C[C@@H]([NH3+])C[C@H](C[N@@H+](C)CCC)OC3=O)[C@H](O)O5)[C@@H]2C=CN1,-8.030
CCCCOC[C@@H](O)[C@H](Cc1c(C[NH3+])nnc2c1CCC(=O)N2)[C@H](O)C(N)=O,-8.028
CC[C@H](Nc1c(NC[NH3+])ncc2c1[C@H](C)[NH2+]C2)[C@@H](C[NH3+])CCCCC=O,-8.027
CCCCCC[C@@H](C(=O)NC[NH3+])[C@H](O)[C@H]([NH3+])[C@@H](O)CC1=CCC2=C3[C@@H]1N1C(=O)C(=O)NC[C@H]1C[C@H]3OO2,-8.027
O=C([C@H]1Nn2c(=O)[nH]c3cc(O)c(Cl)c1c32)N1[C@@H]2C[C@H](C[C@H]1C1=CCC=CC1)[NH2+]2,-8.027
CC1=C(C)C2=C(C1)[C@@H](C[NH3+])[C@H](C[NH3+])[C@H](C)C2,-8.026
CC(C)[C@H](O)CN[C@H](CC[NH3+])[C@@H]1CC=Cn2c1nc1c(OC(=O)[O-])cccc12,-8.026
CO[C@@H](CCC[NH2+]CCCC(=O)[O-])C[C@@H]1C=C(NC(N)=[NH2+])[C@H](C)C(=O)C1,-8.025
CC(=O)NCC[C@@H](O)[C@H](NC(=O)c1c(O)ccc2c1[C@H](C)CN2)[C@H](C)[NH3+],-8.022
CN[C@H](C[NH3+])[C@H](/N=C/c1c(C)c(O)c2c(c1CO)OCC2)[C@@H]1C[C@H](OC)C[NH2+]1,-8.018
C[C@H]([NH3+])CO[C@H](C=C=C[C@@H]1C(=O)N[C@@H]2CC(=O)C=C12)CNC(=S)N(C)C,-8.017
Cn1nc(N)c2c1N[C@H]([C@H](O)CC(=O)NCCC[N@@H+](CO)C[C@@H](O)CCCC(=O)[O-])C=C(N(O)O)C2=O,-8.013
C/C(N[C@H](C)[C@@H](C)CNNC(=O)c1ccc2nnnc(C)c2c1)=[NH+]/C[NH3+],-8.013
[NH3+]C[C@@H](OCCO)[C@H](O)n1c([O-])c2c3c1CCC3=CCC2=O,-8.012
CCC[N@H+](C)[C@@H](CCc1ccncc1C)[C@H](CO)NC(C)=O,-8.008
C[C@](CC[NH3+])(C[C@@H](O)CO)c1ccc2ncnc(Cl)c2c1,-8.005
CC1=C(Cl)[C@H](C(=O)NN(NC(N)=[NH2+])C(=O)[O-])[C@@H](O)C=N1,-8.005
CCCC[C@H](C[NH3+])[C@H](C)/N=C/[C@@H]1C(=O)N=CC2=C1CC(=O)N2,-8.002
C[C@H](O)[C@H](CCCC1=CCC=CC1)[N@H+]1CC[C@@H]1ON1CC(=O)[C@H](O)[C@@H]2C(N)=[NH+]CN21,-8.002
C[NH+]=C(NC(=O)c1ccc(O)cc1)[C@H](CC(N)=[NH2+])CC(=O)[O-],-8.001
[NH3+][C@H]1C[C@@H](CO)[C@@H]([NH2+]C[C@@H](CO)c2cnc(CO)c(Cl)c2)C1,-7.999
[NH3+][C@H]1CN(CCCC2=C[C@H](OO)C=C3C=NC=C[C@@H]32)[C@@H]2CCCC=C21,-7.997
CCCCCN(C(=O)[C@@H]1C=N/C(=C2/C=NC=N[C@H]2C)C(Cl)=C1)[C@](C)(N)[NH3+],-7.995
CC/C=C/c1c(C[C@]2(O)C[C@H]([C@H](COCCCC)OCC[NH3+])[NH2+]2)ccnc1N,-7.995
[NH3+]CC[C@@H](Cc1cc(F)cc(NC2=CC=C(C(O)(O)O)C3=NC=CC[C@H]23)[nH+]1)c1ccc(O)cc1,-7.993
COCCC[C@@H](NC[NH3+])C1=C2C3=C(C4=C2N(/C=C\C/C=N\4)C[C@H]1CO)[C@H](C)NN3,-7.993
C[C@H]([NH3+])[C@H](C[NH2+]CC1=C[C@@H]2NC(=O)[C@H](O)Cc3c[nH]c(=O)c(c32)C1)NC(=O)c1ccccc1,-7.990
C[C@@H](CCN1CC[C@@H]([NH3+])[C@H]1C(=O)N[C@H]1C=C(C(=O)[O-])CC2=NC=CN(C)[C@@H]21)C(=O)[O-],-7.989
O=C1N=CCC=C1/C=C/[C@H](O)[C@@H](O)CN1C(=O)COC[C@@H]1NO,-7.987
C[C@H]([C@H](C[NH3+])[C@H](C)[C@@H](O)CCCCCC=O)[C@H]1Nc2c([P+](O)(O)O)ccc3c2[C@@H](C(=O)O3)[C@@H]1C,-7.984
C[NH2+]CC[C@@H]1C=C2CON2c2cc(C)c(O)cc21,-7.982
NC(=O)C[C@H](CO)[C@@H](CC[NH3+])Nc1nc2c(nc1CO)C(=[NH2+])N=CC2,-7.981
C[C@@]([NH3+])(O)C[C@@H](C[C@@H]1NC(=O)c2cnc3c(c21)CCN3)[C@H](CO)[C@@H](O)CO,-7.981
C[C@H]1CC(N[C@H](C(N)=[NH2+])[C@@H](C)CCC2=C3NC=C([NH3+])N=C3C=CC=C2)=NO1,-7.980
C[C@@H]([NH3+])C[C@@H](NC1=CC(=O)N(C)C1)[C@@H]1C[C@H](C)/C(=C2\C=C(OCO)CC=C2NCO)N1,-7.974
C[C@H](O)[C@@H](O)CCC[C@@](O)(C[NH3+])N[C@@H]1CC[C@H]([C@H]2C=CC=CN2)O1,-7.971
CC(=O)CC[C@@H](O)[C@H](COC1=C[C@H](Cl)N=CN1)CC(N)=[NH2+],-7.971
CC1=C([C@H]2C=C[N@@H+]([O-])C(NCC[NH3+])=C2)CNN1,-7.970
COC(=O)C[N@@H+](C/C=C/CCCc1[nH]nc(N)c1-c1ccc(O)cc1)CCCO,-7.967
C[NH2+][C@H](CO)[C@H](C=N)C[C@H](C(C)C)[C@H](O)CN[C@H]1C(O)=CC=C2C(N)=CC=N[C@@H]21,-7.966
NC(=O)[C@@H](O)C[C@@H](CC[NH2+][C@@H](F)[C@@H](F)/N=C(/C[C@H]1CCNC(=O)C1)c1cccc2[nH]c(=O)[nH]c12)Oc1cccc(CO)c1,-7.966
CC(=O)NC[C@H](O)C[C@H](CC[NH3+])SCNC1=C2CC(=O)N=C2NC=C1NC(=O)[O-],-7.965
C[C@@H](C[NH3+])[C@@H]([NH2+]CC(=O)[O-])c1nc2c(c(=O)[nH]1)CC=C1C=C(N)C=CC=C12,-7.965
NC(=[NH2+])C[C@@H](C[C@@H]1C=CCc2ccccc21)NC(=O)[O-],-7.962
[NH3+]CN[C@@H](/C=c1/ccc2c(c1)CC=CC=2)/C=N/C(=O)CCO,-7.962
C[C@@H]1[C@@H](OCc2ccncc2/C=C/[C@H](C)OO)[NH2+]C[C@@H]1c1cc(C(N)=O)cc(C(N)=O)c1,-7.960
