SMILES,DOCKING_SCORE
O=C1N=C(c2cc[nH]n2)c2cc(-c3cc(O)cc4ccccc34)ccc21,-8.510
O=C([O-])C1=CN=C2N=CN=C3N=C(c4ccccc4CNO)N=C1[C@H]23,-8.510
CO[C@@H]1C=C(O)C=c2[nH+]c3c(c(O)c21)=C(O)[C-](C(=O)C1=NC(=O)c2ccc(-c4nn(C)c([O-])c4C(F)(F)F)cc21)C=C3,-8.506
Cc1c(=O)c2cc3c4c5c2n2c1c(=O)[nH]c1cc(C=O)cc(c12)[C@H]5OC=C4Oc1ccc(O)cc1-3,-8.505
C[C@@]1(c2cc(-c3nccc(=O)[nH]3)c3cnccc3n2)CC=Cc2c(O)cccc21,-8.502
COc1c(O)c(=O)n(-c2ccc3c4c(c(Cc5ccccc5O)ccc24)N=N3)c2cc(F)ccc12,-8.498
C[C@@]1(c2cc(-c3nccc(=O)[nH]3)c3cnccc3n2)CC=Cc2c1cc[nH]c2=O,-8.498
CC(C)C(=O)Nc1cc2c(cc1O)C(=O)N=C(CC(=O)[O-])C2,-8.497
COc1c(O)c(=O)n(-c2ccc3c4c(c(Cc5ccc(N)c(C(=O)[O-])c5)ccc24)N=N3)c2cc(F)ccc12,-8.496
Cc1ccc2c(CC(C)C)c3cnccc3nc2c1O,-8.496
O=C(NC=C(F)F)C1=NC(=O)c2ccc(C(=O)N(CCO)CCCO)cc21,-8.496
COc1cccc(Cc2ccc3c(-n4c(=O)c(O)c(OC)c5ccc(F)cc54)ccc4c3c2N=N4)c1O,-8.490
O=c1cnc2ncnc3c2n1C=C(c1cc(CO)ccc1O)[N-]3,-8.485
Cn1nc(-c2ccc3c(c2)C(/C([O-])=C2\C=C[C@H]4CC(=O)N=C4C2=O)=NC3=O)c(C(F)(F)F)c1[O-],-8.484
COc1cc(OC)n2c(=O)c3c(O)ccc4c3c(c2c1)CC(=O)N4,-8.482
COc1cccc(Oc2ccc3c(=O)[nH]c4c(c3c2)Oc2c(NC(=O)[C@H](O)CO)cc(C(=O)[O-])cc2O4)c1,-8.476
Cc1c(O)cc2c(c1-c1ccc(N)c(C(=O)NCc3ccccc3F)c1)CC[C@@H](O)C2,-8.476
