SMILES,DOCKING_SCORE
C[C@H]1C[C@@H](Oc2cccc3c2[C@@H]2C4=C(C(=O)N32)[C@@H]2N=CNC=C2C4)CO1,-8.784
C[C@H]1NC2=NNC(=C=C3CNC(=O)N3)N[C+]2[C@H]1c1nc2cncnc2[nH]1,-8.782
O=C(OO)[C@@H]1Cc2c(c3n([O-])c4ccc(O)cc4n3c2-c2cccc(O)c2O)C1,-8.779
CC(=O)OC[C@@H]1C[C@@H]2C3=C1NC(=O)c1ccc(O)cc1[C@@H]3N1[C@@H]3C=CN[C@@H](C)[C@H]3C[C@@H]21,-8.778
C[C@@H](NC(N)=O)[C@H]1Cc2c(O)cc(O)c3c2[C@H]1C1=NCC(OO)=C[C@@H]1O3,-8.774
CC1=CC=C2C3=C4C(=NC3)Nc3cc(O)ccc3N4[C@@H]2[C@@H]1O,-8.773
CCC[C@H](O)CC1=NC2=CNC3=C4C(=C5NC(NCN)=N[C@@H]5C(=C24)N1)NN3,-8.769
C[C@@H]1C=NC(=O)N(c2ccc(O)cc2)C=C1C(=O)C1CCCC1,-8.766
CCC(=C=C(C[C@H]1CC[C@H](C=[NH2+])C1)NCO)N1CC(NC)=[NH+]N1,-8.763
C[C@H]([NH3+])CCN1CNc2cnnc3c2C1=N[C@H]3C[C@H]1C[C@H](C(=O)[O-])C1,-8.761
CC(C)OC1=C(CO)CC2=C1C1=C3C(=CN=C(N)[C@H]3C2=O)CCN1,-8.759
O=C([O-])C1=NC2=C(NC1)c1nccc(C(=O)[O-])c1N1C3=CCc4ccccc4[C@H]3[C@H]21,-8.758
O=c1[nH]c([C@@H]2CC[C@H](O)C[NH2+]2)cc2c1N=CC=N[C@@H]2[C@H]1C[C@@H]2CCC[N@H+]2C1,-8.748
CN1C[C@@H]([C@H]2C=C(n3c([S-])nc4c3=C=c3ccc(CN)cc3=NC=4)CC2)C1=O,-8.747
NC1=NC=C2C(=C3C(O)=CCC=C3[C@H]2OC2C[C@H](O)[C@@H](O)C2)C=C1,-8.745
C[C@@H]([C@@H](C)Oc1c/c(=[NH+]\Cc2ccccc2)nccc1C(=O)[O-])[C@H](O)[C@@]1(O)CC[NH2+][C@@H]1[O-],-8.743
C[C@@H]1C[C@H](CC2=C[C@@H](C3=NCC(N(C)C(N)=O)=CC3)C(=O)N=C2)OC(=O)[C@@H](C)C1,-8.740
CC(C)[C@H](O)C1=CCC=NC2=C1C[C@@H](CC(=O)CO)N2,-8.736
CC(C)(C)CCn1cc(CCC[NH3+])c(=O)c2c1CCC=C2,-8.736
OC[C@H]1Nc2c3c4c5c(c2S1)[C@H](C(F)(F)F)N[C@H]5CC[C@H]4CO3,-8.735
COCCC1=Nc2nc(NCCC[P+](O)(O)O)c(O)c3c(O)ccc(c23)C=N1,-8.732
CC[C@@]1(C)Cc2c(/N=C/C(=O)[O-])[nH]c(=O)c3c2[C@H]1[C@H]1OC[C@H](O)[C@@H]31,-8.730
C[C@@H]1CCC2=Cc3c[nH]c(=O)c(CCC(N)=O)c3N[C@H]21,-8.727
CC1=C[C@H]2C=C(C[C@H](O)CCCO)CC(N(C)CO)=CC2=NC1=O,-8.722
CCC(=O)/N=c1\cc(C)ccc2[nH]c(C[NH3+])nc12,-8.717
O=C1C[C@H]2C[C@@H](C1)[C@@H]1NC3=C(C=CN[C@@H]3c3cc(/C=N\O)ccn3)C(=O)N[C@H]21,-8.711
OC[NH2+]CCc1[nH]nc2c1[C@@H]([C@@H]1CNOC1)CN2,-8.708
CO[C@@H]1CC[C@@H](/N=C2\C=C(N3C(=O)CCC[C@H]3C)[C@@H]3C=CC[C@H]4NNC2=C34)C1,-8.708
COC(=O)c1ccc([C@@H]2C3=C(C=C4CNC(=O)[C@H]42)CC[NH2+][C@@H](C)C3)cc1,-8.695
[NH3+]CCCNc1cc2c([nH]1)CS[C@@H]2C[C@@H](O)[C@H]1C=CCCC1=O,-8.693
CC(O)(O)[C@@H]1NNC[C@H]1[C@@H]1COc2cc(O)cc3cc4c5c(c23)[C@H]1CC5=C(C(=O)[O-])C4,-8.690
C[C@@H]1CCCCC[C@@H](CC2=C/C(=C3\CN=CNC3=O)C=C[C@@H]2C(N)=O)C1,-8.687
NC(=O)CCC1=NNC=C(Cl)[C@@H]1CC1=NCCC[C@@H](O)C1,-8.687
O=C([O-])c1ccc(C/N=C2\NC=NC3=CCC4=C3C2=C[C@@H]2C[C@]3(CNOC3=O)CN42)cc1,-8.683
COCC1CN(c2[nH]c3ncc4o[nH]c5nc(-c6cccc(O)c6)cc2c3c4-5)C1,-8.675
C[C@H](O)[C@H]1CNC2=CC3=C(F)CC4=C5C3=C([C@@H]21)N(CCCCCO)[C@@H]5C=NN4,-8.675
CC(=O)C1=C2NCC3=C2C(=C2NCc4cccc(c42)N3c2ccccc2)C1,-8.674
O=C1CC[C@H](NC2=N/C3=C4[C@H](C=CN3)C(=S)N[C@@H]4C(=O)N(C3C=CCC=C3)\C=C\2)C1,-8.674
C[NH2+]C[C@@H]1NC2=C(N=CNC2)C2=C/C(=C/N)CC=C21,-8.671
CCCCCC(=O)Nc1noc2c1C(CC[C@H]1CC(=O)C=CN1)=CNC2,-8.668
Nc1nnc(N[C@@H]2C[NH2+][C@H](OO)C2)cc1C1=C[C@@H](C(=O)NC(=O)[C@@H]2CCO2)C=NC1,-8.667
CCCCc1cc(C[C@@H]2CCSC=CO2)c(C)c(=O)[nH]1,-8.664
CCNc1nc2c(C[NH2+]C(C)(C)O)cnc(C)c2c(=O)[nH]1,-8.662
CO[C@H]1CC[C@H](NC(=O)c2cc([C@H]3N=C(C)N(C[S+](O)O)O3)ccc2O)C1,-8.660
NC(=O)c1ccc(NC2=NC=C(F)[C@@H]3C(=O)[C@H]4C[C@@H]5CC(=CC[C@@H](O)[C@H]5O)N4C=C23)cn1,-8.658
CC(C)(O)Cc1nn2c(N)[n+]([O-])c(Nc3cnc(CO)nc3)c2[nH]1,-8.655
NC1=N[C@@H](C2=CN(O)C3=CN4NN=C5C4=C(C3=C2)[C@H]2CCCN52)CC1,-8.654
C[C@H](CC(=O)[O-])Nc1[nH+]c2n(CO)c3ccccc3c3c-2c1CN1[C@H](O)CC[C@@H]31,-8.653
CC[N@H+]1CCO[C@]2(O)c3cc(Cl)cc4[nH]c(Nc5ccc(O)cc5)c(c34)C[C@H]2[C@@H]1C,-8.653
C[C@@H]([NH3+])c1cnc2c3c4c(c(OCCCO)nc13)CNN4C2,-8.652
[H]/N=C/C1=C(N)[C@@H](Cc2[nH]nc3c2N[C@@H](c2cccc([C@](C)([NH3+])O)c2)C[C@@H](C)C3)C=CC1,-8.650
C[C@@H]1CN[C@H]([C@H]2C=c3c(ccc4c3=C(/C=C/[C@H]3CC[C@@H](O)C3)C(=O)N4)C=C2F)O1,-8.649
[H]/N=C1/C(O)=C(CCCC(=O)[O-])c2c1ccc1c2CC(C)(C)[C@H](O)C1,-8.647
CC[C@@H](C)c1cc2c(nn1)sc1ccn/c(=N/CCCO)nc12,-8.647
[H]/N=C1/[NH+]=NC(C[C@@H]2CC[C@H](C(=O)[O-])C2)=C=C(c2cccc([C@@H]3C[C@]4(NO)C[N@H+]3CO4)c2)/C1=N\[H],-8.646
NC1=C(CO)C=CC2=C3C=CC=C[C@H]3c3cccc(O)c3C[C@H]12,-8.646
O=C1NCC2=N[C@H](C(F)F)N(C3C=CCC=C3)C([C@H]3CC[C@H](C(=O)[O-])C3)=C12,-8.643
CC[C@@H]1CO[C@@H]1COc1nc(N[C@@H]2CCN(C(N)=[NH2+])C2)ncc1C,-8.641
CCC(=O)N1C#C/C(NCCC[NH2+]C)=N\C=C=CC1,-8.641
O=C([O-])C[C@H]1Cc2c(n(-c3cccc(C(=O)[O-])c3)c3c(c2=O)NNCC=C3)C1,-8.635
NC(=O)[C@H]1C/C2=C/C3=c4c5c(cc6c4=C(C[C@@H]2C1)NO6)C=CC[C@@H]5[C@@H](CO)C3,-8.631
CC[N@H+](C)CCc1c(NO)ccc2c1N=C(N[C@H](C)CNC(C)=O)C2=O,-8.630
[NH2+]=CCNCC1=C=C2C=CCc3[nH][nH]c4c(-c5ccc(C(=O)[O-])cc5)c(c2c3-4)CC1,-8.626
Cc1cc(/C=N/c2nccc3nncc(CC4=CCC(=O)CC4)c23)ccc1O,-8.625
COCc1ccc2c3c(c(=O)[nH]c2c1)C(=O)N(C)C1=C[C@H]2C(=O)CC[C@H]2[C@H](O)[C@@H]13,-8.625
CC(C)[C@@]1(C)C=C(c2c([O-])c[nH]c(=O)c2N[C@H]2C[C@@H](O)CO2)C(N)=[NH+]1,-8.623
CN(C)C(=O)C1=C2CC[NH+]=C3N=CN(c4ccc(C(N)=O)cc4)C(=C32)C1,-8.618
CCN(C)C(=O)C1=C/c2c(n[nH]c2C)/N=C(N=C=O)/C=N\1,-8.618
C[C@H](O)[C@@H](O)[C@@H](C)O[C@H]1Nc2c(O)ccc(O)c2[C@H]2C3=C(C[C@@H](CC(=O)[O-])C3)C[C@H]12,-8.617
O=C1Nc2n[nH]c(N=C[C@@H]3CC=CN(O)C3)c2[C@H]1CC1C=CCC=C1,-8.617
CC[C@@H](O)N1C=C(C2=CC=CNC(Nc3ccc(CO)cn3)=C2)CN1,-8.615
OCCCNC1=C=CCC(N2CCCC2)=C=C2C3=C(NC=NC4=C3OC[C@H]4Cl)N[C@H]12,-8.611
[NH2+]=C([C@@H](O)c1nccc(-c2ccnc3nc(CCOCO)[nH]c23)n1)N1CC2=C(CCC2)C1,-8.608
CCCCC(=O)NC(C)=NC1=Cn2c(=C=C[C@H](N)C[NH3+])[nH]c2=CC=C1,-8.608
CC(=O)N/C1=C/C/C=C2\NC3=C2N(CC3)c2n[nH]c(n2)CC(C)(C)[C@H](C)C#C1,-8.607
CC(=O)N1C[C@@H]2NC3=[NH+][C@H]4CCNC(=O)c5c4c3c(c3cc(O)ccc53)[C@H]2C1=O,-8.600
O=C1C2=CCC=CC2=C(Nc2ccc(Cl)cc2Cl)[C@@H]1NCCO,-8.595
O=C([O-])CNc1[nH]c2c3c(c([C@@H]4CC[C@H]5C[C@@H]4C5)[nH]c13)CC=CO2,-8.589
Cc1ccn/c(=N/COC(N)=O)cc1/C=[NH+]/CC[C@@H]1CNC(C(C)C)=[NH+]1,-8.588
CC(C)(CO)/N=C1\C2=C(N=C3NCC(=O)[C@@H]31)N[C@H](CNO)O2,-8.588
CC1=CC2=C3N=C(N)[C@@H](CC[C@H](O)C[NH3+])N3c3ccc(CN[N@H+](C)[O-])c4cnc(c2c34)C1,-8.585
C(=C1CC=CC=N1)=c1cnc2c(c1)/C(=N\C1CCCC1)N=CN=2,-8.583
C[c-]1c(=[NH2+])ncc(CCNC(N)=[NH2+])c/c1=N\CCC[C@@H](C)O,-8.581
CC[C@H]1CC2=c3nc(OCCCCO)[nH]c4[nH]c5cc(C)nc(c5=4)c3[C@H]3CCC[C@H]1N23,-8.581
N/C=C1/CNc2c(OCOP(O)O)cn([C@@H]3CCC[C@@H]4CC[C@@H]43)c(=O)c21,-8.579
Cc1c(NC(=O)C2=CCNC(C(N)=O)=C2)cc(N)[nH]c1=O,-8.577
[NH3+]CC1=CCc2c(nc3c4c2[C@@H]2OC[C@H]([C@@H](O)[C@@H]4C(=O)CN3)[C@H]2O)C1,-8.570
C[NH2+]C[C@@H](NO)c1ccc2c(c1)[C@@H]1NC=[N+]3CNc4c([C@H]5CC(=O)OC5=O)cc-2c1c43,-8.564
CC1(C)C/C(=C2/CC3=C4C(=N[C@@H](CCCCO)N=C42)NNC3)C(=O)N1,-8.563
C[C@@H](c1cc(C(=O)c2ccc(O)cc2N)cc([C@@H]2NCCO2)c1)C1CCC1,-8.562
NC(=O)[C@@H]1C/C=C\[C@H]2C(=O)ONC=CC2=C=C[C@@H]2c3c([nH]c(F)c31)N[C@H]2C[NH2+]CCCO,-8.559
C/[NH+]=c1/[nH]c(=[NH2+])c2ccc3cccc(C(=O)[O-])c3oc1=2,-8.558
C[C@H]1CCC=CN1C(=O)[C@H]1N=CN=C2NC(NCCCC(=O)O)=N[C@@H]21,-8.555
CCO[C@H](C)NNC1=C2C(=O)c3ccccc3N2C(=C=C(Cc2ccc(O)cc2)C(=O)[O-])N=C1,-8.552
Nc1n[nH]c(N)c1CNC(=O)Cc1c(Cl)ncnc1Nc1ccc(C(=O)[O-])cc1,-8.545
CC1=c2c(c(C(C)C)c3c4c(cncc24)C(=O)N3)=C(O)C1,-8.543
CC[C@]1(C)CO[C@@H]1C1=CC2=CCC=C3/C=N\C=c4\c(NC(=O)CC(O)O)ccc1c4=C=C23,-8.541
N[C@@H]1CC/C(=C/C2=NC(=O)c3cccc4c3C2=NC2=C3CCCN3C[C@@H]24)S1,-8.534
[H]/N=C(\NC1=NC2=C(C=CCN2)/C1=N\[C@H]1CCOC[C@H](C)O1)C(N)=O,-8.531
CC(=O)NC1=CCC(C(=O)C2=C(N)C(O)=C[C@H](C(N)=[NH2+])N2)=NC1,-8.529
C[C@@H]1[C@@H](Cl)N=C2c3c([nH]c4cc(O)ccc34)C[C@@H]21,-8.526
O=C([O-])COCc1nn2c(c1O)[C@@H]1OCN=C1[C@@H]1C(=O)CCC=C12,-8.526
COC[C@H]1C=NC=C2CN3C(=O)N[C@@H](CCCCNC=O)C3=C21,-8.519
NC1=C(CCO)CC2=C1C(=O)[n+]1c(N)ncc(N3CCCC3)c12,-8.512
NC1=C(N)C(=O)[C@@H]([O-])C(c2ccc(F)c(F)c2)=C(CN[C@H]2C[NH2+]N(O)C2)N1,-8.512
CC(C)(C)C[C@H]1C=C(C[C@H](O)CO)c2n[nH]c3c2[C@@H]1CCN3,-8.509
CC(=[NH2+])NC1=C=C(C)C2=C[C@@H](CNC(C)=O)Nc3ncc4c(c32)[C@H](/C=C\1)CC4,-8.507
CC(=S)c1cc([C@H]2CC[C@@H](O)C2)c(O)cc1O,-8.505
C[C@@H]1C[C@H](CNC2=C(/N=C3\CC=C(NC(N)=O)N3)C=NNN=C2)CO1,-8.504
C=C(CC[PH](=O)[O-])c1ccc2c(n1)N=CC=C1CCN([C@@H]3CC[C@H]([C@H](O)C[NH3+])C3)[C@@H]12,-8.504
COc1[nH]c2c(O)cccc2c1C[C@H](CO)CNC(N)=O,-8.498
C[C@]([NH3+])(C/C=C1\C=C\CCc2cccc3c2NN(N3)C(=O)c2cc1cnc2N)C(=O)[O-],-8.498
CCOCc1cnnc2c1[C@H]1c3cc4[nH]c(N)nc(=[NH2+])c4cc3C3=C4[C@H](NN3)C(O)=C(O2)N41,-8.496
O=C([O-])[C@@H]1C[C@H](C2=C3C(O)=CC=C(O)C=C3N([C@H]3C=CCC=C3F)C2)C[NH2+]1,-8.494
C[C@H]1S[C@H]2CC3=c4c(ccnc4=N[C@@H]2[C@]1(C)O)N=C3Nc1ccc(O)cc1,-8.491
CC(C)(O)[C@@]1(O)CC[C@@H]2[C@H](C1)c1c3c([nH+]c4c1C1=C(CN4)CO[C@@H]12)CN(CO)C3,-8.490
CCC/C=c1\oc2c3c1=CCN=C3NCC=C2C[C@@H](C[NH3+])[C@H](O)CC,-8.487
O=C([O-])CCCCNc1nc([C@@H](O)c2cccc([C@H](O)[C@H]3CCCC(O)(O)C3)c2)n([O-])n1,-8.486
COc1cc2c(s1)[C@@H]1NC=Cc3cc4c(c-2c31)C=CCC=C4,-8.482
O=C([O-])CNC(=O)C(=S)NCC1=CNC=C2C(=O)N(O)C3=C(C[C@H]([C@H]4C=CCC(=O)C4)C3)[C@@H]12,-8.481
[NH3+]CC1=Cc2c3c(cc4c2C2=C(C1)SCN2N4)C[C@H](O)CC3,-8.478
CCN(C1=NC2=C(C1)C(c1cc(=O)[nH]cn1)=NNC(N)=[N+]2[O-])[C@H](C)O,-8.478
Nc1cc(O)cc2c1OC(=O)Nc1[nH]c(=O)oc1OCC[C@H]1CCC(=O)N1C2,-8.473
C[C@H](COc1[nH]c2c3c1CC(C(C)(C)F)=CC(C(N)=[NH2+])=C3CC2)C(=O)[O-],-8.473
CCC(=O)NC1=c2c3c(c4ncnc5nccc2c54)C[C@@H]2CCCC(=C32)C=N1,-8.471
NC(=O)Oc1ccc2c(c1O)N(C(N)=O)[C@H]1CCCN21,-8.468
Cc1c[nH+]ccc1Nc1[nH]c(=O)c2nnc(N3CC[C@@H](CC(N)=O)C3)oc1-2,-8.468
CN1CCN(C2=NCC3=C2OC2=C(C[C@H](OCO)S2)[C@@H]2NNC(Cl)=C32)CC1,-8.466
Cc1cccc(NO[C@H]2C=CC3=C(C2)[C@H](O/N=C2\C=C(O)C=C(F)C2)C=CC=C3O)c1,-8.465
NC(=O)C1=CC([N-]C2=N/C(=N/C(=O)[C@@H]3C=CC=C[C@H]3C(N)=O)C(C3=C([O-])CCC3)=C2O)=CCC1,-8.458
C[C@H]1CC[C@H]2C=C(C(=O)[C@H]3CC[C@@H](CO)C3)c3c(O)cccc3[C@@H]2N1O,-8.456
[NH3+]Cc1ccc(O)c2[nH]c3c(c12)SC(=O)C3,-8.453
CN(C[C@@H]1N[C@H](CO)CO1)c1ccc(O)c(CC[C@H]2C=CCC(CCO)=C2)c1,-8.452
CO/C(C)=C/C=N/C1=C2NN3C4=C(CC=CC(=C24)CN1)O[C@@]3(C)C1C=CCC=C1,-8.451
NC1=C2C3=C(C=C(N4CCCC4)[C@@H]2C=N[C@H]1CCCO)NON3,-8.448
C[C@H](O)CCCC[C@H](O)[C@H]1CCCC(N)=C2C3=CCN(C(=O)CCCO)C[C@H]3O[C@@H]21,-8.448
O=c1cnc(-c2cnc3ccnc4c3c2NN4c2ccccc2)c[nH]1,-8.447
C[C@@H](O)CCNC(=O)C1=C[C@@H](C(=O)N[C@@H](C)CCO)N=CC=C1,-8.446
O=C1NCCC2=C1C1=N[C@H]3C[C@@H](O)CC3=C1[C@@H]2c1cccc(C(=O)[O-])c1,-8.446
[NH-]/C(=C/Nc1nc[nH]c(=O)c1[C@@H]1CC[NH2+][C@H](O)C1)CNC(N)=O,-8.444
C[C@@H]1N=C2[C@@H]3C(O)=CC(O)=C[C@H]3[C@@H]3[C@H]([C@H]4C[C@@H](c5cccnn5)C[NH2+]4)NC(=O)[C@H]1[C@@H]23,-8.443
CCC(C)(C)NC(=O)C1=NC2=C(C[N@H+]3C[C@H](O)C3)NCC2=C(F)C=N1,-8.437
CCC[C@@H]1C(O)=C(C)C=C/C1=C/C1=C2c3c(n[nH]c3C[C@H]3C[C@H]([NH3+])C3)CN2CN1,-8.433
CC[C@@H](/C=C/CO)[C@H]1C=C2C(=C=C(C)NC=N/C2=[NH+]/[C@H]2C[C@H](C)C2)C=C1F,-8.432
OCCCCC[C@H]1C=[NH+]C2=NCc3c4c(nc1c32)C=C(Cl)CC=C4,-8.431
C[C@@H]1CCC[C@@H]1C[C@]1(O)C(=O)Oc2ccc3[nH]c(=O)c(-c4ccc(O)cc4)cc3c21,-8.429
O=C([O-])Cc1cccc(N2CN([C@H]3OCC[C@H]3O)C3=C4[C@H]2C(=O)NN4CC3)c1,-8.429
CC(C)C(C)(C)CN/C=C1/C(Cl)=CC=C2N=c3[nH]c(=O)sc3=N[C@H]21,-8.427
OC[C@H](O)CN1N=C2CC([C@H](O)CNO)=Cc3ncc4nccc1c4c32,-8.423
C[C@H]1C(=O)N(C2=C=CCNC(=O)C3=C2[C@H](CCCCO)N3)C[C@@H]1CO,-8.419
C[C@H]1Cc2cc3c4c(nc5[n+](c4c2C[C@H]1C[NH3+])C[C@H](O)C5)NC3,-8.415
Nc1ncc(CCC(=O)[O-])c2c1cnc1ccccc12,-8.414
C[C@@H](O)CCC1=C2C=CC(O)=C[C@H]2N=C2NC[C@H]3CC(=O)C1=C23,-8.413
CO[C@@H]1CC2=C(C1)/C(=C/CC(C)C)C=C(C1C=CCC=C1)C(=O)N2,-8.413
O=C([O-])c1ccc(C[C@H]2CNc3cc(O)c(C[N@@H+]4CCC[C@@H](CO)C4)c(F)c32)cc1,-8.412
C[C@@H]1CCCN(C(=O)c2ccc(F)c(C(=O)NCc3cccc(O)c3)c2)C1,-8.412
O=C([O-])C1=C2OC3=C4C(=C5C=CC=CC(O)=C5[C@@H]4C=C2CN1)C=CC3,-8.410
CC1=c2c(nc(N[C@@H]3CC[C@@H](O)C3)[nH]c2=O)=[NH+][C@H]([C@@H](C)O)C=C1,-8.409
CN(O)C1=C2C=C[C@@H](OCC(=O)[O-])c3ccc(F)c(c32)C1,-8.408
NC(CO)=NNC(=O)c1c(=O)[nH]cc2oc(=O)n(-c3ccccc3)c12,-8.408
[H]/N=C1\C2=CCC=C([C@H](O)[C@@H](O)C3C=CC=CC=C3)[C@@H]2N=C1/[NH+]=N\C[C@H]1CCC(=O)N1,-8.407
C[NH+](C)CCN1Cc2c(c(N)ncc2[C@H]2C=C[C@@](N)(O)C=C2)C1=O,-8.407
CCC1=C(OC)C[C@@H]2C3=C4C(=c5nc6[nH][nH]c(c-6c53)=CN2C(=O)[C@H](O)CC)C(=O)N=C[C@@H]14,-8.406
O=C(CCO)NCC1=CC2=C=c3c(c(O)ccc3=N1)CCNO2,-8.405
C[C@H]1C=CC=c2cnc3[nH]c(NC(=S)NCO)c4oc1c2c34,-8.405
CO[C@H]1c2c(on3c4c(n2C)CNC4=N/C3=N/C2CN(CO)C2)C[C@@H]1C(=O)[O-],-8.404
N[C@@H](C1=CC(F)=CC(=O)C1=C1C=CC(C(=O)[O-])C=C1)[C@@H](O)[C@@H]1CCOC1,-8.404
O=C1C=NCN(/N=C/[C@@H]2CNC3=C2[C@@H](N[C@@]2(O)CCC[C@H](O)C2)CC3)CN1,-8.403
O/C(=C1\CC=CC2=C1N=CCN2)c1ccc(N(O)O)cc1,-8.402
C[C@@H](O)COc1ccccc1/N=C1\OCC[C@H]2C=NN(c3nc(CCCO)n[nH]3)C=C12,-8.400
Cc1cccc([C@H](C)[C@H]2C[C@H]3C(=O)C=CC(C(=[NH2+])NCc4ccc(C)nc4)=C3N2)c1,-8.392
NC(=O)c1ccc2c3c(c(N)[nH+]c2c1)CNN3[C@@H](CO)CCO,-8.391
OCc1ccc(C2=NC3=C(O)CC4=C(O)C5=C(CCCCC5)[C@H]4N23)cc1,-8.386
CCC[C@@H]1C[C@H]2[NH+]=C(N)C3=C4C(=C2N1)C=C(CC1CCCCC1)Nc1ncnc(c14)C3,-8.384
CCC[C@H](O)C1=C2CC3=C(C=C2c2ccccc21)S[C@H](CO)N3,-8.380
CCN1C(=O)/C(=N/CCCC(=O)[O-])N2C=C3[C@@H](C=CN4CC[C@@H]34)N=C12,-8.380
Cc1ccc(NCC[C@@H]2CC(=O)N2)nc1C(=O)NC1=C[C@@H](C)NC=C1,-8.379
CC1=C[C@@H]2C(=NC=CC3=C2N2C=C(C4C=CN(O)C=C4)C=CN4CCC(=C3)[C@@H]42)C=C1,-8.378
CC1=C[C@@H](c2ccnc3[nH]c(C[C@@H](C)C(N)=O)nc23)C(Cl)=CC1,-8.376
CNC(=O)C1=C([O-])n2c(nc(=O)c3c2[C@H](Oc2ccccc2)[C@@H](C(=O)[O-])C(C)=C3)C1,-8.376
NC1=C2NC(=CC=C1)C1=CC=CC(=O)C1=C1c3ccc(O)cc3O[C@H]21,-8.375
C[C@H](C[NH3+])C/C=N\c1cnc2c(c1O)[C@H](C(N)=O)C=N[C@H]2N1CCC[C@H]1CCO,-8.374
CCCOCc1cnc2[nH]c3c(c2n1)[C@H]([NH2+]CC[C@@H](C)[NH3+])C=CC=C3,-8.373
C[C@H]1N=CNC2=C3CCNC4=C3N(C3=N/C(=C/CC(=O)[O-])NC(=O)[C@H]34)[C@@H]21,-8.373
C[C@@H](c1ccc(N)cc1)N(C)c1nncc2cnc(Nc3ccc(OO)cc3)cc12,-8.372
C[C@H](O)[C@@H](CO)c1c([O-])c2c([nH]c1=O)[C@@H](C(N)=O)C=C1NC(=O)C[C@H]12,-8.372
NC(=O)[C@H](CC(=O)[O-])OCC[C@H](CO)N1C=[NH+][C@@H](C(=O)N[C@H]2C[C@@H](CO)C2)C2=C1NCC2=O,-8.371
COc1cc2[n+]3c(c4c(nc3c1C(=O)NC(=O)c1ccccc1)CC(CCO)=CC4)NN2,-8.370
[NH3+][C@H]1CCOc2c1sn1/c(=N\C3=CCCC=C3)c3[nH][nH]c(=O)c3nc21,-8.368
CCCCCOC1=C2C=CC=C[C@H]2C(=O)N=C1Oc1cccc(O)c1,-8.366
CC1=CC=NC2=C(C1)[C@@H]([C@H]1C=CC=C(F)C=C1)CN2[C@@H]1C=CC(=O)N1,-8.365
[NH3+]CC/[NH+]=C\c1cncc2ncnc(N[C@H]3CC[C@@H]([NH3+])CC3)c12,-8.357
C[C@@H](CO)[C@H]1C=C[C@H]2C(=C1)N=C(C(=O)Nc1ccccc1O)C1=C2C(O)=C[C@H]2OCC[C@@H]12,-8.357
[H]/N=C(/C=C/c1ncnc2c1[C@H]1C3=C(C=C[C@@H]([C@H](C)CO)C3)NN1C2=S)C(N)=O,-8.357
Cc1ccc2nc3c(=O)[nH]nc-3n([N-][NH2+]NNCC[NH3+])c2c1,-8.355
CC1=CC=C[C@H]2c3cc(C[NH2+]CCO)cc4ncnc(c34)C(=O)[C@H]12,-8.353
CCCCCCC(=O)N1CNc2ncnc(NC(=O)/C(O)=C\NCCO)c21,-8.353
CC1=C2[C@@H]([C@@H]3CN[C@H]4OCC[C@]43O)N=C(NC[C@@H]3C[C@@H](O)O3)N2C(=O)C1,-8.352
[H]/N=C1\NC([C@@H](O)[C@@H](O)[C@@H](C)O)=C=c2ccc(NCCC(N)=O)cc2=C1O,-8.351
C[C@@H](CO)Oc1cc(NC[C@H](O)CO)c2c(n1)N(C)C=CN2,-8.347
CC(=CNCc1ncc2c(CN)c(O)c(NNC(=O)CCO)cc2n1)[C@H](C)O,-8.347
Cc1cc2c(=O)n(C)c(=O)n(CCCCCO)c2cc1NC(C)C,-8.344
NC(=O)C1=CC[C@H](NC2=CC3=C(C=NN2)CC2=NC[C@H]([NH3+])CN23)S1,-8.339
O=CCCc1nc2c3c(c4c(n13)=CCC=C4)N=CCC2=O,-8.338
[H]/N=C/C1=C2C=NNc3c(CNC(C)=O)ccc(c32)N2[C@@H]1C[C@@H]1COCC[C@H]12,-8.338
C[C@@H]1C(=O)N(O)[C@@H]2C3=CC[NH+]=C(CNCC(N)=O)N[C@@H]3C(=O)N3CCC1=C23,-8.337
CC1=C2C(=O)C3=C([O-])CNC4=C3C2=C(CC(C[C@H](C)CO)=N4)[C@@H]1C,-8.336
OCc1ccnc2cc(NC3=NOCC3)ccc2/c1=N\C1C=CCC=C1,-8.336
C[C@@]12CCC[C@@H](C1)C(O)(O)[C@@H](c1cccc3[nH]c(CCCCO)nc13)C2,-8.335
NC(=O)C[C@@H]1NC(=O)C2=C1CC1=C(CC3CCC3)C=CCC=C12,-8.334
C[C@@H]1CCc2c3c(N)c(N[C@H]4C[NH2+]NO4)cc4nncc5c(c6c5=CCN=c6[n+]21)-c43,-8.332
CO[C@@H]1CC[C@@H](C2=c3c(O)cccc3=C(NCC[N+](C)(C)C)C2)C1,-8.331
OC[C@H](O)c1[nH+]c2[nH][nH]c3c-2c1[C@@H]1CC[C@H]1C3,-8.329
Cc1ccc2c(c1)c(O)c1c3c4c5c([nH][nH]c-5c32)NC=C=C4[C@@H]2CCCN12,-8.329
OC[C@H]1C[C@H](Nc2nnc3cc(O)cc([C@H]4C=C[C@@H](Cl)C=C4)c3n2)C1,-8.327
O=C1c2cccc3cncc4c(NNCCCO)[nH+]c(c-4c23)CN1C1CCC1,-8.326
O=COCCC1=CN2Cc3c([C@@H]4CCCC(=O)N4)ncc4c3[C@@H]2C(=N1)C=C=C/C=C\4,-8.325
O=C(CCCO)[N-]C1=NN=Cc2cncc(Nc3ccccc3)c2N1,-8.324
