title,SMILES,DOCKING_SCORE
7638,COc1ccc(C[NH2+]CCc2c[nH]c3ccccc23)cc1OC,-6.147
4073,CN(C)c1cccc(/C=N/NC(=O)c2nccc3ccccc23)c1,-6.146
3735,CC(=O)c1ccc(NC(=O)c2c(-c3c(F)cccc3Cl)noc2C)cc1,-6.146
5749,Cc1nnc2n1CCC2,-6.145
4544,CCOc1ccc(N2C(=O)C[C@H]([NH2+]C3CCN(S(=O)(=O)c4ccc(NC(C)=O)cc4)CC3)C2=O)cc1,-6.144
9113,O=c1[nH]c2ccc(-c3cnc(Cl)c(OC[C@H]4CCC[NH2+]CC4)c3)cc2o1,-6.144
5547,CC1(C)C=C2C(=C([O-])C1)[C@H](c1cccnc1)C(C#N)=C(N)N2c1nnc(SCc2ccccc2Cl)s1,-6.143
1057,COc1cccc([C@H](C[NH+]2CCN(C(=O)c3ccccc3)CC2)OCc2ccc(C#N)cc2)c1,-6.143
8202,Cc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](C)Cc1c[nH]c2ccccc12,-6.143
9478,[NH3+][C@H](COc1cncc(-c2ccc3[nH]nc(N4CCCC4)c3c2)c1)Cc1c[nH]c2ccccc12,-6.143
6380,CCOc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OCc2ccc(OC)cc2)cc1,-6.143
3676,COC(=O)CN1C(=O)[C@@](O)(CC(=O)/C=C/c2ccccc2)c2ccccc21,-6.142
1884,O=C1/C(=C\c2c(NCC3CC3)nc3ccccn3c2=O)SC(=S)N1C1CCCCC1,-6.142
5370,O=C(Nc1ccn(Cc2ccccc2)n1)c1cccc2ccccc12,-6.142
8342,CCn1c(-c2nonc2N)nc2ncc(OC[C@@H]([NH3+])Cc3ccc(OC(F)(F)F)cc3)cc21,-6.141
691,CCn1cnc2cc(-c3noc(-c4ccc(F)c(F)c4)n3)ccc21,-6.141
2252,O=C(Nc1nc(C(=O)N2CC[NH+](Cc3ccccc3)CC2)cs1)c1ccc(F)c(F)c1,-6.141
3850,Cc1ncoc1C(=O)N1CCC(F)(C(=O)NCC2CC2)CC1,-6.141
8615,[NH3+][C@H](COc1cnc(Cl)c(-c2ccc3[nH]nc(-c4ccccc4)c3c2)c1)Cc1ccccc1,-6.14
8199,Cc1n[nH]c2ccc(-c3cc(OC[C@@H]([NH3+])Cc4ccccc4)cnc3-c3cc(F)ccc3O)cc12,-6.139
9338,Cc1n[nH]c2ccc(-c3cncc(OC[C@H]([NH3+])Cc4ccccc4OC(F)(F)F)c3)cc12,-6.139
7372,Cc1ccc(-n2c(-c3ccc(Cl)cc3)cn3c4c(=O)n(C)c(=O)n(C)c4nc23)cc1Br,-6.138
2226,O=C(CCCc1nnc2c(=O)n(-c3cccc(F)c3)ccn12)NCc1ccccc1Cl,-6.137
9100,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CC[NH2+]CC[C@H]2c2ccc(F)c(F)c2)oc1Cl,-6.136
959,Cc1cccc(-c2ncc(C(=O)NCc3cccnc3)c(N3CCCC[C@@H]3C)n2)c1,-6.136
4815,COc1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1,-6.136
2752,COc1ccc(Nc2n[nH]nc2C(=O)N2CCOCC2)cc1,-6.136
3054,Cc1ccccc1OCC(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,-6.135
8630,Cc1n[nH]c2ccc(-c3cncc(OC[C@H]([NH3+])Cc4cccc(Cl)c4)c3)cc12,-6.135
4041,CCCCCCC1=NN(C(=O)c2cccc(F)c2)[C@](O)(C(F)(F)F)C1,-6.134
3374,COc1ccc(C(=O)/N=C2/C=C(C)C(=O)N2C)cc1OC,-6.133
7366,O=C1C[C@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccc(F)cc1,-6.132
3549,COc1cccc(-n2nnc3c(=O)n(CC(=O)Nc4cccc(F)c4)cnc32)c1,-6.132
777,O=C(NC1CC1)[C@@H]1CC(=O)N(CC2CCN(C(=O)Cc3ccccc3F)CC2)C1,-6.131
698,Cc1ccc(/C=N/NC(=O)c2cc(-c3ccc(-c4ccccc4)cc3)[nH]n2)cc1,-6.131
7683,CC1=C2C=NN(C(=O)c3cccc(F)c3)[C@@]2(c2ccccc2)N(Cc2ccccc2)C1=O,-6.13
7476,COc1cccc(C(=O)N2CCN(c3ccc(NC(=O)CN(Cc4ccc(F)cc4)C(=O)C4CCC4)cc3)CC2)c1,-6.129
6598,COc1ccccc1CCC(=O)N[C@H](CCSC)c1nc2ccccc2[nH]1,-6.129
2468,COc1ccc(-n2c(CCC(=O)NCc3ccc(F)cc3Cl)ccc2-c2ccc(C)cc2C)cc1,-6.128
3511,Cc1cc(-c2ccc(S(=O)(=O)N3CCN(C(=O)c4ccccc4F)CC3)c(C)c2)on1,-6.127
7550,COCCn1ccc2c(OCC(=O)Nc3cc(C)cc(C)c3)cccc2c1=O,-6.126
3664,COc1cccc(C(=O)NCCSc2c[nH]c3ccccc23)c1,-6.125
6621,O=C(Nc1cccc(-c2cccc(-c3ccc4c(c3)OCCO4)n2)c1)c1ccc(F)cc1,-6.125
1906,Cc1ccc(OCc2nc(C3CCN(C(=O)c4cccc5[nH]ccc45)CC3)no2)cc1,-6.125
5406,Cc1noc([C@]23C[C@H](NC(=O)c4cccnc4)C[C@H]2CN(S(C)(=O)=O)C3)n1,-6.125
1937,Cc1ccc(-c2nc([C@@H]3CC(=O)N(c4ccc(F)cc4)C3)no2)cc1,-6.124
4244,Cc1ccccc1N1C(=O)c2ccc(C(=O)Nc3ccncc3)cc2C1=O,-6.123
4686,CC(C)NC(=O)CCN(CCC[NH+]1CCOCC1)c1nc(-c2ccccc2Cl)nc2cccnc12,-6.122
4489,Cc1noc([C@@]23CN(C(=O)c4ccccc4)C[C@@H]2CN(C(=O)c2cc[nH]n2)C3)n1,-6.121
9235,CC1(C)C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5[nH]c([O-])c(N=O)c5c4)c3)Cc3c[nH]c4ccccc34)cc21,-6.121
2448,COc1cc(NC(=O)N2CCc3c(sc4nc(-c5ccncc5)nn34)C2)cc(OC)c1,-6.121
9180,CNc1nccc(-c2ccc(C(=O)N[C@H]3C[NH2+]CC[C@@H]3c3ccc(Cl)cc3)s2)n1,-6.121
2132,CCn1nc(C[N@@H+]2CCC[C@H](NC(=O)c3ccc(F)cc3Cl)C2)c2c1CCOC2,-6.121
5934,Cc1ccc2c(c1)-c1c(cnn1CC(=O)N1CCN(c3cc(Cl)ccc3C)CC1)CO2,-6.12
4091,CC1CC[NH+](CC(=O)N/N=C2\C(=O)N(C)c3ccccc32)CC1,-6.119
9206,[NH3+][C@H](CNc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,-6.119
4540,COc1cccc(NC(=O)c2ccc3oc(=O)n(Cc4ccccc4)c3c2)c1,-6.118
8440,COc1ccc([O-])c(C(=O)c2ccc(C(=O)N[C@@H]3CCC[NH2+]C[C@H]3NC(=O)c3ccncc3)cc2)c1F,-6.118
1827,O=C(CCc1ccccc1)NC1CCN(c2ccc(C(=O)NCc3ccccc3)nn2)CC1,-6.117
9363,[NH3+][C@H](COc1cncc(-c2ccc3[nH]nc(N4CCOCC4)c3c2)c1)Cc1cc[nH]c1,-6.116
3698,CC[C@@H]1Oc2ccc(NC(=O)c3cccc(OC)c3)cc2CN(CCOC)C1=O,-6.116
5446,Cc1ccc(NC(=O)/C(=C/C=C\c2ccccc2)NC(=O)c2ccc(C)c(C)c2)cc1,-6.116
4023,Cc1ccc(CNC(=O)[C@H]2CCCN(c3cnc4nccnc4c3)C2)o1,-6.115
4173,COc1ccc(-n2ncc(Oc3ccccc3)c(Nc3cccc(C(=O)NCC[NH+](C)C)c3)c2=O)cc1,-6.115
5764,Cc1ccc(C[N@@H+]2CC[C@H](Oc3ncncc3C(=O)N(C)C)C2)s1,-6.115
2732,O=C(Cc1ccccc1)N/N=C/c1cccs1,-6.115
415,NC(=O)c1c(NC(=O)COc2ccccc2Cl)sc2c1CCCC2,-6.114
8626,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)ccc3C)c2N)cc1,-6.114
6779,CCOC(=O)c1oc2ccc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2c1C,-6.114
8950,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(C[NH3+])cc21,-6.112
9213,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCC[NH3+])cc21,-6.112
8340,Cn1ncc(C(=O)Nc2cc(-c3ccncc3)cs2)c1-c1ccc(Cl)cc1,-6.111
3814,COc1cccc(-c2cc3n(C)c(C)c(CCC(=O)Nc4ccccc4OC)c(=O)n3n2)c1,-6.111
2371,CCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)c4ccccc4F)c3)nc2s1,-6.111
8241,Cc1n[nH]c2ncc(-c3cc(OC[NH3+])c(C#N)nc3-c3ccoc3)nc12,-6.109
2177,N#Cc1ccc(N2CCC([C@@H]3CN(C(=O)c4ccc(F)cc4F)C[C@H]3C(N)=O)CC2)cc1C(F)(F)F,-6.108
6116,CC(C)c1ccc(S(=O)(=O)N2CC[NH+](C/C=C/c3ccccc3)CC2)cc1,-6.107
7747,COc1ccc(/C=C2/SC(=S)N(CC(=O)[O-])C2=O)cc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-6.105
1218,COc1cccc(-c2ccc(N3CCCN(C(=O)CN(CCC(C)C)C(=O)C4CCC4)CC3)nn2)c1,-6.104
5393,CCC(=O)Nc1ccc(-n2nc(OCCc3ccc(OC)cc3)nc2-c2cccc(C(F)(F)F)c2)cc1,-6.104
592,Cc1ccc(C)c(NC(=O)CCCc2nc(-c3ccccc3Cl)no2)c1,-6.104
37,COc1ccc(CCNc2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccc(Cl)cc23)cc1OC,-6.103
8700,CC(C)(O)C#Cc1ncc(OC[C@@H]([NH3+])Cc2c[nH]c3ccccc23)cn1,-6.103
6429,COc1ccc(-c2noc(-c3c(SC)nn(CC(=O)Nc4cccc(OC)c4)c3N)n2)cc1,-6.103
5233,O=C(Cn1ccn2nc(-c3ccc4c(c3)OCO4)cc2c1=O)NCc1ccco1,-6.103
1203,Cc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)c4ccccc4)c3)nc2s1,-6.102
5302,Cc1ccc(Nc2nc3nn(C)c(=O)n3c(=O)[nH]2)c(C)c1,-6.102
6570,COc1ccccc1CC(=O)Nc1nc(-c2ccc3c(c2)OCO3)c[nH]1,-6.102
4108,O=C(CN1CCCc2nc(-c3ccncc3)ncc2C1=O)NCCC1=CCCCC1,-6.102
344,CN(Cc1ccco1)C(=O)c1csc(-c2ccccc2OCc2cccc(C(F)(F)F)c2)n1,-6.101
8879,[NH3+][C@H](COc1cnc(-c2ccc[nH]2)c(-c2cc3cn[nH]c3s2)c1)Cc1ccccc1,-6.101
5092,Fc1ccc(-c2ccc(CN3Cc4occ5c(F)cccc3ncnc45)o2)cc1F,-6.101
10,COc1ccc(C)cc1NC(=O)N[C@H]1CCN(c2cc(C)cc(C)c2)C1=O,-6.101
9810,O=C1Nc2ccc(N[C@H](COc3cccc(-c4ccoc4)c3)Cc3c[nH]c4ccccc34)cc2C1(F)F,-6.098
8764,Cc1occc1-c1nc(N)c(OCCCc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,-6.098
3103,COc1cccc(CNC(=O)CCn2cnc3c(c(C)c(C)n3-c3cccc(F)c3)c2=O)c1,-6.098
4349,Cc1c(CC(=O)[O-])c(=O)oc2c(C)c(O)ccc12,-6.098
2000,COc1ccc(C(=O)Nc2ccc3c(c2)cc(C(=O)NCC[NH+]2CCOCC2)n3Cc2cc(C)ccc2C)cc1,-6.097
8876,CN1CC[C@@H](NC(=O)c2cc(-c3ccnn3C)co2)CCN1,-6.097
179,O=C(CSc1nnc2ccc(-c3ccccn3)nn12)NCc1ccc2c(c1)OCO2,-6.097
5125,COc1cccc(Cn2c(C)c[nH+]c2SCC(=O)NCc2ccccc2Cl)c1,-6.096
8131,[NH3+][C@H](COc1cncc(-c2ccc3c(c2)[C@@H](c2cccnc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,-6.096
2412,COc1ccc(CCNc2nc(-c3ccccc3F)no2)cc1OC,-6.095
3292,Cc1ccc2oc(=O)cc(C[NH+]3CCN(C/C=C/c4cccs4)CC3)c2c1,-6.095
7868,O=C(c1ccsc1)N1CCC2(CC1)[NH2+]Cc1ccccc1N=C2NC1CCCC1,-6.094
9521,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4cccc(OCCc5ccco5)c4)c3)cc12,-6.094
103,CC(=O)c1cccc(NC(=O)c2cc3c(=O)n4ccccc4nc3n2C)c1,-6.093
5708,CN(C)S(=O)(=O)n1cc(/C=C(/NC(=O)c2ccc(F)cc2)C(=O)NCCc2c[nH]c3ccccc23)c2ccccc21,-6.093
7596,Cc1ccn2c(=O)cc(COc3cc(NC(=O)[C@@H](C)Oc4ccccc4)ccc3C)nc2c1,-6.093
3089,O=C(Cn1c2c(c(=O)n3nc(-c4ccccc4)nc13)CCC2)Nc1ccc(F)c(F)c1,-6.093
7227,CCCCNC(=O)C[C@@H](c1cccc2c1OCO2)c1c[nH]c2c(CC)cccc12,-6.092
6580,C[NH+]1CCC2(CC1)CN(C(=O)Cc1ccccc1F)Cc1ccccc1O2,-6.092
5448,CCn1c(C(=O)N2CCC(C(=O)NCCC[N@@H+]3CCC[C@H](C)C3)CC2)cc2sccc21,-6.092
7775,O=C(CSc1nc2ccccc2s1)c1ccc(Cl)cc1,-6.091
686,C[C@]1(O)NC(=S)SC[C@@H]1CO,-6.091
4658,CC[NH+](CC)[C@@H]1CCOC2(CCN(C(=O)c3ccnn3C)CC2)C1,-6.091
8813,[NH3+][C@H](COc1cncc(-c2ccc3c(c2)[C@@H](Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,-6.091
6864,CC(C)C(=O)NC1CCN(c2ccccc2C(=O)NCc2cccnc2)CC1,-6.09
5068,COc1ccc(C)c(C(=O)[C@H]2CC(=O)Nc3c2c(C)nn3-c2cccc(Cl)c2)c1,-6.09
9269,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H]2CC[NH2+]C[C@@H]2NCc2ccc(F)c(F)c2)oc1Cl,-6.089
2679,COc1cc(NC(=O)c2ccc3nc(N4CCOCC4)sc3c2)cc(OC)c1,-6.088
4507,O=C(CCCCCC(=O)OCC(F)(F)C(F)F)Nc1cccc(C(F)(F)F)c1,-6.088
729,COc1ccc(NC(=O)COc2cccc3c(=O)n(C)ccc23)cc1,-6.088
1857,CCOc1ccc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)cc1CN1CCCc2ccccc21,-6.088
2979,O=C(CC1CCCC1)N(CCN1CCOCC1)[C@H]1CC[NH2+]C1,-6.087
93,C[C@@H]1CNC(C2=C(O)c3ccccc3C2)=C[C@H](c2ccccc2)O1,-6.087
2993,O=C(Nc1ccccc1Cl)Nc1cccc2cccnc12,-6.087
481,CCOCCCNC(=O)Cn1ncc2c(C)n(Cc3ccc(F)cc3)c(C)c2c1=O,-6.087
5294,O=C(CCCCn1c(=S)[nH]c2ccccc2c1=O)Nc1cccc(C(F)(F)F)c1,-6.087
736,O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)N1,-6.086
9324,O=c1[nH]c2ccc(N[C@H](COc3cncc(-c4ccc5[nH]c(=O)oc5c4)c3)Cc3c[nH]c4ccccc34)cc2o1,-6.086
1642,Cc1ccc(C(C)C)c(O[C@H](C)C(=O)NCc2csc(C)n2)c1,-6.085
7194,O=C(Nc1noc(-c2cccc(Cl)c2)n1)[C@H]1CCCO1,-6.084
2300,Cn1c(SCc2cc(F)ccc2F)nnc1-c1sc2ncccc2c1N,-6.082
7086,Cc1ccccc1NC(=O)CSc1cc(C)c2cc(S(=O)(=O)N3CCOCC3)ccc2n1,-6.082
31,CN(C)C(=O)c1cccc2ccccc12,-6.081
6002,COc1cccc(NC(=O)NCc2nnnn2-c2ccc(C)cc2)c1,-6.081
3247,COCCN(Cc1csc(COc2cccc3ccccc23)n1)C(=O)c1cccs1,-6.081
1316,CCOC(=O)c1cc(-c2ccc(C)cc2)n(CCC(=O)Nc2cc(Cl)ccc2C)c1C,-6.081
6495,Cc1cccc(C)c1OCC(=O)N/N=C/c1cc(Br)ccc1O,-6.081
38,COCCOCc1ccc(CC2CCN(C(=O)c3ccoc3)CC2)cc1,-6.08
3144,CCn1c(=O)[n-]c2c(C(=O)N3CC[NH+](C4CCCCC4)CC3)snc2c1=O,-6.079
9985,Cc1n[nH]c2ncc(-c3cc(OC[C@@H]([NH3+])Cc4ccccc4)cnc3-c3cccc(C(F)(F)F)c3)nc12,-6.078
431,Fc1ccccc1Oc1cc(C(F)(F)F)nc(SCc2cccc(C(F)(F)F)c2)n1,-6.077
485,Cc1ccc(C(=O)Nc2cccc(C(=O)N/N=C/c3c[nH]c4ccccc34)c2)c(C)c1,-6.076
8312,COCN[C@@H]1[NH2+]C[C@@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)[C@@H]1c1ccc(Cl)c(Cl)c1,-6.075
8337,Cc1[nH]nc2ccc(-c3cncc(OCC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc12,-6.075
6623,COc1ccc2[nH]cc(C[N@@H+]3CCn4nc(C(=O)N5CCc6ccccc6C5)cc4C3)c2c1,-6.075
8818,Cc1n[nH]c2ccc(-c3cc(OC[C@@H]([NH3+])Cc4ccccc4)cnc3-c3ccncc3)nc12,-6.074
4632,CC(C)n1c(OCCOc2cccc3ccccc23)[nH+]c2ccccc21,-6.074
2655,COc1ccc2cc(CNc3ccccc3)c(=O)n(CC(=O)Nc3ccc4c(c3)OCO4)c2c1,-6.074
3879,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1ccc(O)cc1,-6.073
3301,CCOc1ccc2nc(SCC(=O)N3CCN(c4[nH+]nc(-c5ccccc5)c5ccccc45)CC3)sc2c1,-6.072
7256,O=C1c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2C(=O)N1c1cccc2ccccc12,-6.071
2858,O=C(Cn1nc2n(c1=O)CCCC2)Nc1ccc(F)cc1,-6.071
3257,CCOC(=O)c1ccc2c(c1)nc(SCc1ccc(C)c(F)c1F)n2CCOC,-6.069
268,COCCCNC(=O)Cn1ncn2nc(-c3ccco3)cc2c1=O,-6.069
5815,O=C([O-])CCC(=O)Nc1ncc(-c2cccc(Cl)c2)s1,-6.069
2232,COc1ccccc1CNC(=O)[C@@H]1C[C@@]2(CC[N@@H+](C(C)C)C2)C(=O)N1,-6.069
6635,c1ccc(SCc2ccc(-c3nc(-c4ccc5c(c4)OCO5)no3)o2)cc1,-6.069
66,Cc1ccc(SCCNC(=O)Nc2nc3ccccc3nc2[N+](=O)[O-])c(C)c1,-6.068
3702,O=C(Nc1cc(F)cc(F)c1)N1CCC(c2ccn3ncc(C(=O)N4CCCC4)c3c2)CC1,-6.068
6465,Cc1c(Cl)cccc1NC(=O)C[C@@H](c1cccs1)N1Cc2ccccc2C1=O,-6.068
5833,COc1ccc(-c2noc(CC(=O)Nc3cccc(OC)c3)n2)cc1,-6.067
6990,Fc1ccc(C2=Nn3c(nnc3-c3ccccc3F)SC2)cc1F,-6.067
1517,N#Cc1ccc(-c2csc(-c3cc4ccc(O)cc4oc3=O)n2)cc1,-6.067
277,O=C(CSc1nccn1-c1cccc(C(=O)NCc2ccc(F)cc2)c1)Nc1ccccc1F,-6.067
1340,O=C(CCc1nc(CS(=O)(=O)c2ccc(F)cc2)no1)Nc1ccc(F)cc1F,-6.066
5549,O=C(CSc1nc2c(oc3ccccc32)c(=O)n1Cc1ccco1)Nc1ccc(Cl)cc1,-6.065
3767,C[C@]1(C(N)=O)C=C(SCC(=O)Nc2ccccc2I)NC1=O,-6.065
9558,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4cc(OC(F)(F)F)ccc4F)c3)cc12,-6.064
1593,Cc1ccc(NC(=O)Cn2c(-n3nc(C)cc3C)nc3c(c2=O)CCC3)cc1,-6.064
8554,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](C[NH3+])c3ccccc3)cc21,-6.064
5034,O=C(CC1CCCC1)N1CCC2(CC1)C[N@@H+](Cc1ccccc1)C[C@@H]2CO,-6.064
8948,[NH3+][C@H](COc1cnc(-c2ccoc2)c(-c2ccc3c(c2)OC(F)(F)O3)c1)Cc1ccccc1,-6.063
524,COc1cnc(CSc2nc(C)cc(C)n2)cc1OCC(=O)Nc1cccc(C)c1C,-6.063
1155,CS(=O)(=O)N1CCC(c2noc(CCNC(=O)CCn3cccc3)n2)CC1,-6.062
3903,COc1ccc(CN(C)C(=O)c2ccccc2Cl)cc1OS(C)(=O)=O,-6.062
9867,CC1(C)C(=O)Nc2ccc(-c3cc(OC[C@@H]([NH3+])Cc4c[nH+]cc5[nH]ccc45)ccc3-c3ccco3)cc21,-6.062
8023,Cc1ccc(C)c(-c2cc3c(SCc4cccc(F)c4)nccn3n2)c1,-6.062
779,COc1cc(OC)cc(C(=O)N2C[C@H]3CN(c4ccc(C#N)c(C(F)(F)F)c4)CC[C@@]3(CO)C2)c1,-6.061
3881,COc1ccc2[nH]c(C)c([S@+](Cc3ccc(F)cc3)c3nc4ccccc4n3C)c2c1,-6.061
4788,Cc1noc(-c2ccco2)c1C(=O)NCc1ccc(OC(F)(F)F)cc1,-6.059
9360,[NH3+][C@H](COc1cncc(-c2ccc3c(c2)[C@@H](c2ccccn2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,-6.059
5363,COc1ccccc1N1CCN(C(=O)c2coc(CN3CC[NH+](C[C@H](O)COC(C)C)CC3)n2)CC1,-6.057
6859,Cn1cccc1C(=O)N1CC[C@H](CCOc2ccccc2F)C1,-6.057
7225,O=C(Cn1ccc2ccc(N3CCOCC3)nc21)NCc1ccc(F)cc1,-6.056
4693,N/C(=[NH+]/[N-]C(=O)c1ccccc1)c1cc2ccccc2oc1=O,-6.055
6238,C[NH+](C)CC(=O)N/N=C/c1ccccc1[N+](=O)[O-],-6.055
9104,C=Cc1ccc(OC[C@@H]([NH3+])Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,-6.055
1740,Cc1ccc([N+](=O)[O-])cc1NS(C)(=O)=O,-6.055
1601,COc1ccc(C(=O)N2CCCn3c2nc2ccccc2c3=O)cc1,-6.054
3417,Nc1c(Oc2ccc(F)cc2F)ncnc1N1CCOCC1,-6.054
6896,Cc1ccc2c(C)nc(Nc3nc(=O)c(CCC(C)C)c(C)[nH]3)nc2c1,-6.054
1095,CCOc1ccc(N2C[C@@H](C(=O)NCc3cccc(F)c3)CC2=O)cc1,-6.052
2248,Cc1ccc(N2CCN(C(=O)c3cnc4scc(C)n4c3=O)C[C@H]2C)cc1,-6.052
9776,CC(=O)N[C@@H]1[C@@H](c2cccc(F)c2)CCCN1c1cc(-c2c(Cl)cnn2C)c(Cl)o1,-6.052
8024,COc1ccc(O)c(/C=N/NC(=O)c2ccccc2[N+](=O)[O-])c1,-6.052
7416,CC1(C)Cc2cccc(OCC(=O)Nc3cc(C(F)(F)F)ccc3Cl)c2O1,-6.051
2416,COc1cccc(N2CCN(c3ccc4nnc(CCC(=O)NCc5ccccc5Br)n4n3)CC2)c1,-6.051
4315,Cc1cccn2c(=O)c(C(=O)NCCc3ccco3)c([O-])nc12,-6.051
4787,C=CCC[C@@H](O)C[N@H+](CC(=O)N1CCc2sccc2[C@@H]1COc1ccc(C(C)C)cc1)Cc1ccco1,-6.051
6259,Clc1ccc(C[NH+]2CCN(Cc3ccccc3Cl)CC2)c(Cl)c1,-6.051
1355,O=C([O-])CCn1c(CO)c[nH+]c1SCc1cccc2ccccc12,-6.051
991,Cn1c(=O)oc2cc(S(=O)(=O)CC(=O)Nc3ccc4c(c3)OCCO4)ccc21,-6.05
2083,COc1ccc2nc(NC(=O)CC[C@H]3NC(=O)c4ccccc4NC3=O)sc2c1,-6.049
6040,O=C(NC[C@@H](c1ccco1)[NH+]1CCCCCC1)c1ccccc1,-6.048
5999,O=C(N/N=C/c1cc(Br)ccc1F)c1nc2ccccc2nc1Cl,-6.048
452,COc1ccc(N2CC[NH+](Cc3ccc(O)cc3O)CC2)cc1,-6.048
1300,O=C(CCCc1nc2ccccc2s1)N1CCC2(CCC(=O)N(CCc3ccccc3)C2)CC1,-6.048
5780,CCn1nc(C[NH+]2CCC(CNC(=O)c3cnc(C)cn3)CC2)c2c1CCOC2,-6.047
2332,C[C@H]1CCCC[N@H+]1CCCNC(=O)c1ccc2c(c1)NC(=O)/C(=C\c1ccccc1)S2,-6.047
796,CNC(=O)[C@@H]1CN(c2ccc(C#N)c(C(F)(F)F)c2)C[C@H]1C1CCN(C(=O)Cc2ccncc2)CC1,-6.047
6721,O=C(CNC(=O)N1CCN(c2cccc(Cl)c2)CC1)Nc1nccs1,-6.047
8328,CC(C)(Cc1ccccn1)[C@@H]1C(=O)Nc2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc21,-6.047
8494,CC1(C)C(c2nonc2N)=Nc2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc21,-6.047
4757,O=C(Cn1c(=O)oc2ccccc21)Nc1cc(Oc2ccc(Cl)cc2F)cc([N+](=O)[O-])c1,-6.046
9041,Cc1cccc(C)c1S(=O)(=O)N(CCc1cc(-c2c(Br)cnn2C)c(Cl)o1)C[C@@H](O)C[NH+]1CCCCC1,-6.046
4942,COc1ccc(Cl)cc1NC(=O)CCc1ccccc1,-6.046
8768,C[C@H](Cc1ccccc1)[C@@H]1C(=O)Nc2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc21,-6.045
4464,Cc1cc(C)n(-c2cc(C(=O)N[C@@H](C)CCc3ccccc3)ccc2[N+](=O)[O-])n1,-6.045
9972,Nc1ccc2[nH+]c3[nH]onc-3c2c1,-6.045
2961,O=C(CSc1nccn1C1CCCCC1)Nc1ccc(C(F)(F)F)cc1,-6.045
4741,N/N=C\c1c2ccccc2cc2ccccc12,-6.045
8049,O=[N+]([O-])c1cc(Sc2ccccc2)c2cnsc2c1,-6.045
4634,CCCN1CCCn2cc[nH+]c2[C@@H]1C1CC[NH+](Cc2ccccc2)CC1,-6.044
4213,CCOc1ccc(NC(=O)N2CCc3c(c4ccccc4n3C)C2)cc1,-6.043
1719,O=C(/C=C/c1ccco1)Nc1cccc(OCc2nnc(-c3ccccc3)o2)c1,-6.043
3993,COc1ccc(C(=O)NC2CCN(c3ccccc3C(=O)NCc3cccnc3)CC2)cc1,-6.042
6776,Cc1ccsc1/C=N/NC(=O)CNC(=O)c1ccccc1,-6.042
7329,CCCc1cc(=O)[nH]c(SCC(=O)NCc2ccccc2)n1,-6.041
3161,Cc1ccccc1NC(=O)[C@@H]1CC(=O)Nc2[nH]c(SCc3ccccc3Cl)nc(=O)c21,-6.041
2470,Cc1ccc(CN(CCO)S(=O)(=O)c2ccc(F)cc2)cc1,-6.04
7865,O=C(Nc1ccccc1N1CCN(C(=S)NCCc2ccccc2)CC1)c1ccc2c(c1)OCO2,-6.038
4870,O=C(c1ccco1)N1CCN(c2nc3nccc(-c4ccc5c(c4)OCO5)n3n2)CC1,-6.037
