SMILES,DOCKING_SCORE
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](CO)CC3)CC1)c1ccc(Cl)cc1,-8.745
COc1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(F)c(C)c3)cn2CC2C[NH2+]C2)CC1,-8.740
Cn1ncc(Cl)c1-c1csc(C(=O)N[C@@H]2C[NH2+]CC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)c1,-8.732
Cc1c[nH]c2ncnc(N3CC[C@@H](NC(=O)Nc4ccccc4)C3)c12,-8.729
NC(=O)c1ccc(N[C@@H]2C[NH2+]CC[C@H]2c2ccc(F)cc2)c2cncnc12,-8.722
Cc1c(NCC[NH+]2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,-8.711
Cc1n[nH]c2ccc(-c3nnc(NC[C@@H]([NH3+])Cc4ccccc4C(F)(F)F)s3)cc12,-8.704
C[C@H]1SCc2ncnc(N3CCN(C(=O)[C@H]([NH3+])Cc4ccc(Cl)cc4)CC3)c21,-8.700
Cn1nccc1-c1csc(C(=O)NC2(c3ccc(F)cc3)CC[NH2+]CC2)c1,-8.688
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3cc[nH]c(=O)c3)cn2CC[NH+]2CCC2)CC1,-8.685
C[NH2+]CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2-c2cn[nH]c2)CC1,-8.679
NC(=O)c1c(N)ncnc1N1CCC(c2[nH+]c(-c3ccc(F)c(C(F)(F)F)c3)cn2CCO)CC1,-8.668
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)[nH+]c1C1CCN(c2ncnc(N)c2Br)CC1,-8.663
Cc1cc(-c2cn(CC[NH+](C)C)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,-8.659
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)cc3)cn2CC[NH+]2CCCC2)CC1,-8.655
CC(C)[NH2+]C[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](CF)CC3)CC1)c1ccc(Cl)cc1,-8.653
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(F)c3)cn2CC[NH+]2CCC2)CC1,-8.645
O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Cl)cc2)CC[NH2+]CC1,-8.645
