SMILES,DOCKING_SCORE
Cc1cc(O)c(O)c2c1C[C@@H](NC(=O)[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc3cc(F)ccc3c1=O)[C@H](NC(=O)[O-])C2,-7.855
COc1ccc([C@]2(CC[NH3+])CN(C(=O)c3ccccc3)C(=O)N2c2ccccc2)c(O)c1F,-7.847
CCCN(c1ccc2ccncc2n1)c1cc(CC2=CC=CC2)cc(F)c1C[NH3+],-7.846
C[NH2+][C@@H]1Cc2c(N)cccc2C[C@H]1NC[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.845
COC(=O)N(C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1)c1c(CO)ccc(O)c1OC,-7.844
O=C(NO)[C@@H]1CC[C@@H]([N@H+]2CCO[C@@H](CO)C2)C[C@H]1Nc1ccc2cnccc2c1,-7.843
NOC(=O)CO[C@H](c1ccc(-c2ccncc2)cc1O)n1cccc1C(=O)[O-],-7.839
NC(=O)c1cccc(C(=O)Nc2cc(F)ccc2[C@@H]2OCN(C=O)[C@@H]3[C@H]2CC[C@H]2NC(=O)CO[C@@H]32)c1,-7.836
C[C@H]1O[C@H](CC[C@H](C(=O)[O-])n2c(=O)oc3cc(F)ccc3c2=O)[NH2+][C@@H]1c1cc(C=O)ccc1N,-7.836
N[C@H]1[C@@H](O)[C@@H](Cc2ncnc3ncccc23)[NH2+][C@H]1[C@@H](O)[C@H]1OC[C@@H](O)[C@H]1O,-7.834
COC(=O)N(C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1)c1c(OC)c(O)cc(F)c1C(=O)[O-],-7.832
NCC1=C2C=C(F)C(=O)C=C2C(=O)C2=C(C(F)(F)F)C=N[C@]23[C@@H]1[C@]31C=C2C(=O)c3cnccc3C=C2O1,-7.828
CCCCN1CC[NH2+]Cc2ncc(Cc3cccnc3)cc2C1,-7.827
COC(=O)C1=C(O[C@H](COC[C@H](C)C(C)(C)C)[C@H](O)CO)CC=C2N=CN=C21,-7.825
Cc1cc(F)c(CN2C[C@@H]3NC(=O)c4cnc5nccc6c5c4C3=C(C6)C2=O)c(C(=O)NC(C)C)c1,-7.825
OC[C@@H](O)COCc1cc2c(O)cccc2o1,-7.824
NC[C@H](Cn1ccc2ccccc21)[NH2+]C[C@H](CO)Nc1cc[nH+]c(N)c1C(=O)[O-],-7.821
Nc1nccc2c(/C=C/C[N@@H+]3CC[C@@H](N4COc5ccc(F)cc5/C4=C\F)C3)cc(C(=O)[O-])nc12,-7.812
Cc1c(C(=O)N[C@H](CCn2c(=O)n(C)c(=O)c3ccc(F)cc32)CC(N)=O)c(=O)[nH]c2cnccc12,-7.810
COC(=O)N(C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1)c1c(C(=O)[O-])ccc(OC)c1O,-7.810
COC(=O)N(Cc1ccc(C2=CCc3cncc([N+](=O)[O-])c3[N-]2)c(O)c1)CC(F)F,-7.806
CC1=C=CC(=O)C2=C1C[C@@H](NC[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc3cc(F)ccc3c1=O)[C@@H](C(=O)[O-])C=N2,-7.804
Cn1c(=O)c2ccc(F)cc2n(CC[C@H](CC(N)=O)NC(=O)c2c(NC(N)=O)cc(O)c3c2CC=C3)c1=O,-7.803
[NH3+][C@]1(CCc2ccccc2)C[C@H]2Cc3c(ccc4c3CNC4=O)CN2C1=O,-7.799
O=c1[nH]c(=O)c2ccc3cnccc3c2o1,-7.799
CNC(=O)Cc1cc(C)cc(F)c1CN1C[C@@H]2NC(=O)c3cnc4nccc5c4c3C2=C(C5)C1=O,-7.798
C[C@@H]1CC[N@@H+](C[C@H](C(O)O)N2Cc3c(O)cc(O)cc3OC2=O)[C@@H](CO)C1,-7.793
COc1cc(NC(=O)[C@@H]2CCC[NH2+]C2)cc2ccncc12,-7.788
[NH3+][C@@H](CN[C@@H]1Cc2cccc(O)c2C[C@H]1NC(=O)[O-])C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.785
[NH3+]CCC[NH2+]CCn1ccc2ccccc21,-7.783
[NH3+]C[C@@H]1CN(Cc2cccc3c2ccc2cncn23)c2cc(Cl)ccc2[C@H]2CC(=O)N12,-7.782
C[C@@H]1C[C@@H](NC(=O)c2ccccc2)[C@@H](C[NH3+])[C@@H]1NC(=O)c1nccc(=O)n1C,-7.779
Cc1cccc2c1c(=O)[nH+]c1n2CC[C@H](C[NH2+]CCCC[NH2+]Cc2ccc(O)c(Oc3cc(C(=O)[O-])c4ccccc4c3)c2)N1,-7.774
C/C(=N\[C@@H]1CC[N@@H+](C/C=C/c2cc(C(=O)[O-])nc3c(N)nccc23)C1)c1ccccc1,-7.771
CCOc1ccc(C)c2c(=O)n(Cc3ccnc(-c4cc(Cl)c5c(F)cncc5c4)c3)c(C/C=N/NC)cc12,-7.769
Cc1nccc2c1c(=O)oc1[n+]2CC[C@@H](C[NH2+]CCCC[NH2+]Cc2ccc(O)c(Oc3cc(C(=O)[O-])c4ccccc4c3)c2)C1,-7.769
Cn1c(=O)c2ccc(F)cc2n(CC[C@H](CC(N)=O)NC(=O)c2c(NC(N)=O)cc(O)c3cccc(F)c23)c1=O,-7.765
C[N@@H+](Cc1cc(=O)[nH]cc1C(N)=O)C[C@H](CO)N1COc2cc(O)ccc2C1,-7.765
Cn1c(=O)c2cncc3ccc4cc([C@H]5OCc6ccc(O)cc6[C@H]6CCCC[N@H+]65)cc1c4c32,-7.764
CN(C[C@H]1C[NH2+]CCCN1)C(=O)c1ccc2cnccc2c1,-7.764
CCC[N@H+]1CC[C@@H]([C@@H](CCO)Oc2nc3ccncc3cc2F)C1,-7.762
Cc1ccc2cc([C@@H](C[NH+](C)C)Oc3ccc4cncc5c4c3CN(C)C5=O)oc2c1O,-7.754
[NH3+]CCN[C@@H]1c2cc(C3=CC=[NH+][C@H]3C(=O)[O-])ccc2O[C@@H]1c1ccc2ccccc2c1,-7.745
CCCN(c1ccc2ccncc2n1)c1ccccc1C[NH3+],-7.742
CC1=CC2=C[C@H]([C@H]3C[C@@H](O)[C@@H](O)[C@@H]3O)NC(=O)C2=CC1=O,-7.741
CC1=C2CO[C@H](c3cc4ccc5cncc6c(=O)n(C)c(c3)c4c56)N3CCCC[C@@H]3[C@@]2(O)C[C@H]2Cc3c(O)cc(O)cc3C[C@@H]12,-7.737
CC1=CC[C@@H]2C(=C1)CN(c1cc(N)ncn1)C1=C2N[C@H]([C@H]2c3cc([N+](=O)[O-])ccc3O[C@H](F)[C@@H]2O)CNC1=O,-7.737
Nc1[nH+]c(CCCO)cc2cccc(NC(=O)c3ccc4cnccc4c3)c12,-7.736
C[C@@H]1[C@@H]2[C@@H](Cc3c(F)c(CC(=O)[O-])c(C(=O)[O-])c(=O)n31)[N@@H+](C)CCN2CCn1c(=O)n(C)c(=O)c2ccc(F)cc21,-7.734
O=C(C/C=C/CO)NC[C@]12CCN[C@H]1[C@H](O)C1=C(N2)c2cccc3cccc(c23)C1,-7.729
CCCCCC[C@@H]1NC(c2cc(Cc3cc(OC(F)F)cc(C(N)=O)c3C)cn2Cc2ccccc2)=NC=[NH+]1,-7.726
CC1=CN(CCN(Cc2cc3c([N+](=O)[O-])cncc3cc2O)C(N)=[NH2+])[C@H](C)C=C1,-7.725
C=C1CCc2cccc(c2)N(Cc2cccc3c2ccc2cncn23)CCNC1=O,-7.717
O=C([O-])C1=C(O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)C(=O)[C@@H]2OCCC2C[C@@H](O)C[C@H](O)C2)CC=C2N=CN=C21,-7.711
CC1=CCC(=O)C2=C1C[C@@H](NC[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc3cc(F)ccc3c1=O)[C@@H](C(=O)[O-])C=N2,-7.710
Cc1cccc2c1c(=O)[nH]n2CCCC[NH2+]CCCC[NH2+]Cc1ccc(O)c(Oc2cc(C(=O)[O-])c3ccccc3c2)c1,-7.706
O=C1NC(=O)[C@@H]2CCN(C(=O)c3cc(Oc4ccccc4)c(F)cc3F)C[C@H]12,-7.699
Cn1c(=O)c2ccc(F)cc2n(C[C@@H]2CC[C@@H]([NH2+][C@@H]3c4ccccc4-c4cc(O)cc5c[nH]c3c45)C2)c1=O,-7.687
C[N@@H+]1CCN(Cc2ccc3ccc(O)cc3c2)C(=O)C1,-7.679
CC(C)NC(=O)c1ccccc1CN1C[C@@H]2NC(=O)c3cnc4nccc5c4c3C2=C(C5)C1=O,-7.677
C[NH2+][C@@H]1Cc2c(ccc(F)c2N)C[C@H]1NC(=O)[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.677
[NH3+]CC[C@]1(CNC(=O)CCC=O)C[C@@H](O)[C@@H]2Cc3cccc4cccc(c34)C2=N1,-7.676
O=C([O-])CCn1cnc2ccc(Oc3ccc4c(Nc5cc(O)cc(O)c5O)[nH+]c5ccccc5c4c3)cc21,-7.673
O=C1N[C@H](CCO)CN(Cc2cccc3c2ccc2cncn23)c2cccc(c2)C[NH2+]CC[C@H]1O,-7.669
O=C(N[C@@H]1CC[N@@H+](CCO)C1)c1ccc2c(c1)CC=NC2=O,-7.668
CC[C@@H]1C=CC(C(C)=O)=CC[C@H]1NC(=O)[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.666
CNC(=O)c1ccccc1CN1C[C@@H]2NC(=O)c3cnc4nccc5c4c3C2=C(C5)C1=O,-7.664
O=C1CCCCCc2cccc(c2)N(Cc2cccc3c2ccc2cncn23)C[C@H](CO)N1,-7.663
O=C([O-])c1nc(/C(CCN2CCCCC2=O)=C2\C=C[C@@H](O)C(F)=C2)cc2c1cnc1ncccc12,-7.659
NC1=[N+](Cc2ccccc2)C[C@@H](C[NH3+])[C@@H]2[C@H]3C[C@H](CCO)c4ncncc4C[C@H]3OCN12,-7.656
O=C([O-])C1=C(O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@]3(O)O[C@H](c4ccccc4C(=O)Nc4cc(O)c(O)cc4O)O[C@H]23)CC=C2N=C[NH+]=C21,-7.656
O=CN1Cc2c(cccc2[C@H]2O[C@@H]3[C@H](OC4=C(C(=O)[O-])C5=[NH+]C=NC5=CC4)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3O2)CC2=CC[NH+]=C21,-7.656
[NH3+]CCC[C@@H](O)CNc1ncc(F)c2ccccc12,-7.650
CNC(=O)[C@@H](c1ccnc(N)n1)[C@H]1N[C@@H](CC[C@H](C(=O)[O-])n2c(=O)oc3cc(F)ccc3c2=O)O[C@H]1CF,-7.648
COC(=O)N(C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1)c1cc(OC)ccc1C(=O)[O-],-7.646
C[C@@H]1[C@@H]2[C@@H](C[C@H]3CC[C@H]4C(=[NH+]N=C(C=O)c5ccccc54)N31)[N@H+](C)CCN2CCn1c(=O)n(C)c(=O)c2ccc(F)cc21,-7.645
CC(=O)NC[C@@H](CC(=O)[O-])C(=O)N[C@@H]1CC[C@H]2CNC(=O)C(NC(=O)c3cccc(C(N)=O)c3)=C2C1,-7.644
COc1cc(C[NH3+])c(C[NH3+])c(-c2ccc(C[NH3+])cc2)c1,-7.636
CNC1=[NH+]CCC[NH2+]CCOCCOc2cccc(c2)Cn2cc(Cc3cc(OC(F)F)cc(C(N)=O)c3C)cc21,-7.636
O=c1[nH]cc(F)cc1Oc1cc(O)cc2c(=O)n3c(cc12)C/C=N/NCCc1c(cc(Cl)c2c(F)cncc12)-c1cc(ccn1)C3,-7.630
Cc1cccc2c1c(=O)oc1[n+]2CC[C@@H](C[NH2+]CCCC[NH2+]Cc2ccc(O)c(Oc3cc(C(=O)[O-])c4ccccc4c3)c2)C1,-7.629
O=C1C[NH2+]CCN1CCCc1ccncc1,-7.628
C/C(C1=CN=C(N)C1)=C1/N=CN([C@@H]2CC[C@@H](CO)[C@@H]2c2cccc(-c3cccnc3)c2)C1=O,-7.626
Cc1cccc(N[C@@H]2CC[N@@H+](C/C=C/c3cc(C(=O)[O-])nc4c(N)nccc34)C2)c1,-7.626
Cc1cc(F)c(CN2C[C@@H]3NC(=O)c4cnc5nccc6c5c4C3=C(C6)C2=O)c(C(=O)NCCO)c1,-7.626
COC(=O)N1C2=C(C=C(c3cc(C[NH3+])cc4oc5ccc(C(N)=O)c(=O)c-5cc34)CC2)OC(F)(F)c2ccc(OC)c(OC)c21,-7.626
Cc1cccc([C@]23[C@H](CNC(=O)c4ccc(O)cc4)CC[C@H]2[C@H](C(=O)[O-])[NH2+][C@@H]3c2ccccc2)c1,-7.625
O=C([O-])c1cc(Oc2cc(C[NH2+]CCCC[NH2+]CCCCn3nc(O)c4ccccc43)ccc2O)cc2ccccc12,-7.624
COC(=O)C1=C(O[C@@H](C(=O)[O-])[C@H](O)CO)CC=C2N=CN=C21,-7.623
CCc1c(F)cc(O)c(O)c1N(C(=O)OC)C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1,-7.622
C=C(C)CC[N@H+]1C[C@@H](C[NH3+])C[C@@H](OC2=C(C)[C@@H]3C(=O)NC=C3C=C2C(=O)[O-])C1,-7.618
[NH3+][C@@H](CN[C@@H]1CC2=C(N=C[C@@H]1C(=O)[O-])C(=O)C=CC2)C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.617
CC/C=C(\C[NH2+]C)[C@@H](Oc1ccc2cncc3c2c1C=NC3=O)C1=CC=CCO1,-7.617
COc1cc(O)c(O)c(Oc2ccc3cncc4c3c2[C@H](CO)NC4=O)c1OC1=C(C)CC=C1,-7.609
COc1cccc(-c2cn(C/C=C/c3cc(C(=O)[O-])nc4c(N)nccc34)c(=O)[nH]2)c1,-7.608
C[C@H]1NCc2cccc(c2)N(Cc2cccc3c2ccc2cncn23)C[C@@H](C[NH3+])NC1=O,-7.607
CC1=C2CO[C@H](c3cc4ccc5cncc6c(=O)n(C)c(c3)c4c56)N3CCCC[C@@H]3[C@@]2(O)C[C@H]2Cc3ccc(O)cc3C[C@@H]12,-7.607
C[NH2+][C@@H]1Cc2c(N)cccc2C[C@H]1NC(=O)[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc2cc(F)ccc2c1=O,-7.602
CNC(=O)[C@@H](c1ccncn1)[C@H]1N[C@@H](CC[C@H](C(=O)[O-])n2c(=O)oc3cc(F)ccc3c2=O)O[C@H]1CF,-7.602
NC(=O)c1ccc(CN2C[C@H]3[N@H+](CC[C@@]3(O)c3cccc(O)c3)CC2=O)cc1,-7.594
Cc1ccc(CN2C[C@@H]3NC(=O)c4cnc5nccc6c5c4C3=C(C6)C2=O)c(-c2c(O)c(F)cc(O)c2C(=O)[O-])c1,-7.594
Cn1c(=O)c2cncc3ccc4cc([C@]5(O)NCCc6c(C(=O)[O-])cccc65)cc1c4c32,-7.593
Cc1c(O)c(N(Cc2cccc(F)c2O)C(N)=[NH2+])cc2c1Cn1c(cnc1C)NC2=O,-7.592
Cc1cc(F)c(CN2C[C@@H]3NC(=O)c4cnc5nccc6c5c4C3=C(C6)C2=O)c(C2=CCCC=C2)c1,-7.587
CCCNC(=O)c1cc(C)cc(F)c1CN1C[C@@H]2NC(=O)c3cnc4nccc5c4c3C2=C(C5)C1=O,-7.584
CNC(=O)C[C@@H](CCn1c(=O)n(C)c(=O)c2ccc(F)cc21)NC(=O)[C@@H]1c2cc(C)ccc2-n2ccc3cccc1c32,-7.576
C1=CC=C2N=CC=C2C=1,-7.576
CO[C@@H]1CCCC[N@H+]1Cc1ccc(C2=CCc3cncc([N+](=O)[O-])c3[N-]2)c(O)c1,-7.575
[NH3+][C@]1(CCc2cccc(O)c2)C[C@H]2Cc3c(ccc4c3CNC4=O)CN2C1=O,-7.573
CC1=CC=CN(CCN(CC[NH3+])C(=O)Cc2cc3cnccc3n2/C=C/C(=O)[O-])C1,-7.570
O=c1c2cc(O)cc(Oc3cc(F)ccc3O)c2cc2n1Cc1ccnc(c1)-c1cc(Cl)c3c(F)cncc3c1CCN/N=C/C2,-7.569
C=COCCOCC[NH2+]CCC[NH2+]Cc1cc(C)cc(Oc2cc(C(=O)[O-])c3ccccc3c2)c1,-7.569
C/C=C1\C[C@H](C)CC[NH2+][C@H](CCO)CN(C(=O)c2cccc3c2ccc2cncn23)c2cc(Cl)cc(c2)O1,-7.568
CC(=O)C1=CC[C@@H](NC(=O)[C@H]([NH3+])C[C@H](C(=O)[O-])n2c(=O)oc3cc(F)ccc3c2=O)[C@H](C)C=C1,-7.566
Cc1cccc([C@]23[C@H](CNC(=O)c4cccc5c4CC=CC5=O)CC[C@H]2[C@H](C(=O)[O-])[NH2+][C@@H]3c2ccccc2)c1,-7.563
Nc1nccc2c(/C=C/CN3CC/C(=C4/CC=CC=C4O)C3)cc(C(=O)[O-])nc12,-7.561
C[C@H]1OC[C@H](O)C[C@H]1NC(=O)c1ccccc1[C@H]1O[C@@H]2[C@H](OC3=C(C(=O)[O-])C4=[NH+]C=NC4=CC3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2O1,-7.558
CC(C)[C@H](O)CCN(CCCc1c(C(=O)[O-])[nH]c2cnccc12)C(N)=O,-7.558
CO[C@@H]1CC[N@H+]([C@@H]2CC[C@@H](C(=O)NO)[C@H](Nc3ccc4cnccc4c3)C2)C1,-7.558
Cc1cccc(CCC/C(Cc2cnc(=O)n(CC[NH2+]CCC[NH3+])c2)=N\O)c1,-7.555
Oc1cc(-c2ccncc2)ccc1Cn1cccc1,-7.547
Nc1nccc2c(/C=C/Cn3cc(-c4cccc(Cl)c4)[nH]c3=O)cc(C(=O)[O-])nc12,-7.546
CCC[NH2+]C[C@@H](CC)OC(=O)c1c([O-])n(Cc2ccc3c(c2)C=CC3=O)c(=O)c2[n+]1CCC2,-7.537
COC1=c2ocnc(=O)c2=CN([C@H]2CO[C@@H](NC(=O)c3ccccc3)[C@@H]2C[NH3+])C1,-7.536
O=C([O-])c1c[nH]c(-c2ccc3cnccc3c2)n1,-7.535
NC(=O)CC(=O)Nc1ccc(OCc2cc3c(O)cccc3o2)cc1,-7.535
CNC(=O)C[C@@H](CCn1c(=O)n(C)c(=O)c2ccc(F)cc21)NC(=O)[C@H]1c2cscc2-c2cccc3cc(C(=O)[O-])cc1c23,-7.529
C[C@@H]1C=Cc2c(O)cc(NC(=O)[O-])c(C(=O)N[C@H](CCn3c(=O)n(C)c(=O)c4ccc(F)cc43)CC(N)=O)c21,-7.529
Cc1cc(F)c(CN2C[C@@H]3NC(=O)c4cnc5nccc6c5c4C3=C(C6)C2=O)c(C(=O)N(C)CCO)c1,-7.529
C[N@@H+](Cc1cc(N)ncc1C(N)=O)C[C@H](CO)N1COc2cc(O)ccc2C1,-7.527
Cc1cc(C[NH2+]CCC[NH2+]CCN2CC[C@@H]3C=CCC=C3C2=O)cc(Oc2cc(C(=O)[O-])c3ccccc3c2)c1,-7.525
CNC(=O)C[C@@H](CCn1c(=O)n(C)c(=O)c2ccc(F)cc21)NC(=O)[C@H]1c2cc(C)ccc2C2=C3C(=CC=C[C@@H]31)C=CC2=O,-7.523
[NH3+]C[C@@H]1CN(Cc2cccc3c2ccc2cncn23)c2cccc(c2)CNCC(=O)N1,-7.518
C=Cc1[nH]nnc1-c1ccc(OCc2cc3c(O)cccc3o2)c(F)c1,-7.518
C[C@@H]1[C@@H]2[C@@H](Cc3ccc(C(=O)N4CCOCC4)c(=O)n31)[N@@H+](C)CCN2CCn1c(=O)n(C)c(=O)c2ccc(F)cc21,-7.517
CNC(=O)C[C@@H](CCn1c(=O)n(C)c(=O)c2ccc(F)cc21)NC(=O)[C@@H]1CC=C2C(=O)NCc3cc(F)cc1c32,-7.515
NC(=O)c1ccc(CN2C[C@H]3[N@@H+](CC[C@@]3(O)c3ccc(F)cc3)CC2=O)cc1,-7.515
C[C@@H]1CCC(=O)C2=C1C[C@@H](N[C@H](O)[C@H]([NH3+])C[C@H](C(=O)[O-])n1c(=O)oc3cc(F)ccc3c1=O)[C@@H](C(=O)[O-])C=N2,-7.515
Cc1cccc(C[C@@H]2C[C@@H](c3ccc4cccc(O)c4c3)[C@H](C(O)O)C2)c1,-7.511
CNC(=O)CO[C@H](c1ccc(-c2ccncc2)cc1O)n1cccc1C(=O)[O-],-7.510
Cc1cc(C[NH2+]CCC[NH2+]CCN2C[NH2+][C@@H]3CC=CC=C3C2=O)cc(Oc2cc(C(=O)[O-])c3ccccc3c2)c1,-7.510
CCC/C=C1/CN(c2ccccc2)[C@H]2C(=O)NCC([C@H]3c4cc([N+](=O)[O-])ccc4O[C@H](F)[C@@H]3O)=N[C@H]2C1=O,-7.509
COc1ccc(Cl)cc1-c1cn(C/C=C/c2cc(C(=O)[O-])nc3c(N)nccc23)c(=O)[nH]1,-7.507
C[C@@H]1[C@@H]2[C@@H](Cc3c(F)c4c(c(=O)n31)C(=O)CCC(=O)C4)[N@@H+](C)CCN2CCn1c(=O)n(C)c(=O)c2ccc(F)cc21,-7.505
C[C@H]1NCc2cccc(c2)N(Cc2cccc3c2ccc2cncn23)C[C@H](CO)NC1=O,-7.505
COc1cccc(/C(C)=N/[C@@H]2CC[N@@H+](C/C=C/c3cc(C(=O)[O-])nc4c(N)nccc34)C2)c1,-7.504
CNc1nc2cnccc2c2c1CN(CCN1CCN=C(c3ccc(F)cc3)C1)CC2(F)F,-7.501
C[C@H]1O[C@H](CC[C@H](C(=O)[O-])n2c(=O)oc3cc(F)ccc3c2=O)[NH2+][C@@H]1c1cc([N+](=O)[O-])ccc1N,-7.498
Cc1cccc2c1CCO[C@]2(N)c1cc2ccc3cncc4c(=O)n(C)c(c1)c2c34,-7.498
Nc1nccc2c(/C=C/CN3CC(=O)NC3=O)cc(C(=O)[O-])nc12,-7.493
O=CN1Cc2c(cccc2CO[C@H]2C(=O)[C@H](O)[C@H](O)[C@@H](O)[C@H]2OC2=C(C(=O)[O-])C3=[NH+]C=NC3=CC2)CCC1=O,-7.485
NC(=O)N1C=CCc2cccc(COC[C@@H](OC3=C(C(=O)[O-])C4=[NH+]C=NC4=CC3)[C@H](O)CO)c2C1,-7.482
CC[C@@]1(O)C[C@H]2OC(=O)OC[C@H]2O[C@H]1C(=O)Oc1ccc2cncc3c2c1[C@H]1CCCN1C3=O,-7.480
CNC(=O)C[C@@H](CCn1c(=O)n(C)c(=O)c2ccc(F)cc21)NC(=O)[C@H]1C(C(=O)[O-])=C2C=CC=C([O-])[N@@H+]2c2ccc(C)cc21,-7.478
[NH3+]CC[C@@]1(c2ccc(C=O)c(F)c2O)CN(C(=O)c2ccccc2)C(=O)N1c1ccccc1,-7.478
COC(=O)N(C1=CC=C(c2cc(C[NH3+])cc3oc4ccc(C(N)=O)c(=O)c-4cc23)CC1)c1c(OC)ccc(O)c1CO,-7.477
CC(=O)NC(=O)c1cc(C)cc(F)c1CN1C[C@@H]2NC(=O)c3cnc4nccc5c4c3C2=C(C5)C1=O,-7.476
