title,SMILES,DOCKING_SCORE
390,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc3C2=O)cc1,-5.526
351,NS(=O)(=O)[C@H]1CN[C@@H]2CCN(C1)C(=O)c1ccccc1C2=O,-5.516
319,O=C1c2ccccc2OC[C@H]1CC1=NCCCC[C@@H]([SH](=O)=O)[C@@H](Cl)C1,-5.514
532,NS(=O)(=O)c1ccc(NC(=O)C2=c3ccccc3=C2CO)cc1,-5.512
711,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](Oc3ccccc3F)C2=O)cc1,-5.509
220,NS(=O)(=O)c1cccc(N2CC(=O)c3ccccc3C2=O)c1F,-5.504
728,NS(=O)(=O)c1ccc(Nc2cc(=O)oc3ccccc3c2=O)cn1,-5.502
413,NS(=O)(=O)c1ccc(NC2=CC(O)=C2)cc1,-5.498
781,C[C@@H]1NC(=O)/C=C(\c2ccccc2)CNC(=O)[C@H]1S(N)(=O)=O,-5.495
444,N[S@](=O)c1ccccc1NC1=[NH+]CCO1,-5.494
624,NS(=O)(=O)c1ccc(N[C@@H]2CC(=O)c3ccccc3C2=O)c(F)c1,-5.489
407,NS(=O)(=O)[C@@H]1CCCN2C(=O)c3sccc3OC(=O)/C=C\2CC1,-5.484
701,O=C1C(=C([O-])Nc2ccc([SH](=O)=O)cc2)C(=O)c2ccccc21,-5.476
495,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)C2=O)cc1Cl,-5.472
119,NS(=O)(=O)O[C@@H]1CCCNC(=O)[C@@]2(CC1)C(=O)c1ccccc12,-5.471
230,NS(=O)(=O)c1ccc(NC(=O)[C@]2(CO)C(=O)c3ccccc32)cc1,-5.471
359,NS(=O)(=O)c1ccc(NC(=O)CC2COC2)cc1[C@@H]1COC1=O,-5.468
62,NS(=O)(=O)c1ccc(N2CC[S@@](=O)c3ccccc3C2=O)cc1Cl,-5.462
316,NS(=O)(=O)c1ccc(N/C([O-])=C2/C(=O)Cc3ccccc32)cc1,-5.461
641,CS(=O)(=O)c1ccc(Nc2cc(=O)[nH]c3ccccc3c2=O)cc1,-5.458
171,NS(=O)(=O)c1ccc(NC(=O)[C@]2(O)CSc3ccsc32)cc1,-5.454
11,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccccc2)cc1F,-5.445
64,NS(=O)(=O)[C@@H]1CCCNc2sc3ccccc3c(=O)c2C[C@@H]1F,-5.444
210,CS(=O)(=O)c1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,-5.44
133,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)CC2=O)cc1F,-5.44
187,NS(=O)(=O)[C@@H]1CCCNC(=O)C(=O)C[C@@H]1F,-5.432
107,NS(=O)(=O)c1ccc(NC(=O)C2=c3ccccc3=C2O)cc1Cl,-5.432
358,C[C@H]1[C@@H](S(N)(=O)=O)CN1C1=NCC(=O)c2ccccc2C1=O,-5.431
658,NS(=O)(=O)[C@@H]1CCCNC(=O)CO[C@@]2(CC1)C(=O)c1ccccc12,-5.427
36,NS(=O)(=O)[C@H]1CN(N2C(=O)C(c3ccccc3)=C2[O-])C1=O,-5.425
81,NS(=O)(=O)c1ccc(Nc2cc(=O)oc3ccccc3c2=O)cc1,-5.417
246,NS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3C2=O)cc1Cl,-5.417
299,NS(=O)(=O)N1CCN(C2=CC(=O)c3ccccc3C2=O)CC1,-5.408
76,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)CC2=O)cc1,-5.401
499,NS(=O)(=O)c1ccc(N/N=C2/CC(=O)c3ccsc3C2=O)cc1,-5.401
331,NC(=O)[C@@H]1CCCCCN[C@@]2(CCSCC(=O)c3ccsc3C2=O)C1,-5.397
244,NS(=O)(=O)c1ccc(N2CCC(=O)c3ccccc3C2)cc1,-5.396
610,NS(=O)(=O)[C@@H]1CCCN2C(=O)c3ccccc3[C@@H](C[C@H]1Br)C2=O,-5.391
242,NS(=O)(=O)c1ccc(NC(=O)[C@@]2(c3cccs3)CC2=O)cc1,-5.385
78,NS(=O)(=O)N1CCN(C(=O)[C@H](c2ccccc2)N2CCOC2)C1,-5.377
382,NS(=O)(=O)c1ccc(NC(=O)c2c3ccccc3c[c-]2C=O)cc1,-5.374
549,NS(=O)(=O)c1ccc(Nc2cc(=O)oc3ccsc3c2=O)cc1,-5.374
511,Nc1cc(Br)ccc1C(=O)NC1=Cc2ccc3ccccc3c2C1=O,-5.371
75,NS(=O)(=O)c1ccc(N2CCS(=O)(=O)c3ccccc3C2)cc1,-5.37
797,NS(=O)(=O)c1ccc(NC(=O)C2=c3ccccc3=C2O)cc1,-5.367
95,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)CC2=O)cc1Cl,-5.363
490,NS(=O)(=O)c1ccc(N[C@H]2C(=O)c3sccc3O[C@@H]2C(=O)[O-])cc1,-5.363
236,NS(=O)(=O)c1ccc(N2CC=C(Br)c3ccccc3C2=O)cc1F,-5.363
243,[NH-]S(=O)(=O)Nc1ccc(/[NH+]=C2\C=C(O)C23CCC3)cc1,-5.361
699,COc1cc(N[C@@H]2CC(=O)c3ccccc3C2)ccc1S(N)(=O)=O,-5.355
448,NS(=O)(=O)c1ccc(NC(=O)C[N@+]2(CO)Cc3ccncc32)cc1,-5.355
431,NS(=O)(=O)[C@@H]1CCCNC(=O)[C@@]2(C[C@@H]1F)C(=O)c1ccccc12,-5.355
786,NS(=O)(=O)c1ccc(NC2=COc3ccccc3C([O-])=C2)cc1,-5.354
601,NS(=O)(=O)c1ccc(N[C@H]2C=Cc3ccccc3C(=O)C2)cc1,-5.349
567,[NH3+]CSC(=O)c1ccc(NC(=O)C2=C([O-])c3ccccc3C2)cc1,-5.347
206,NS(=O)(=O)c1ccc(Nc2cc(=O)c3ccccc3cc2F)cc1,-5.343
580,NS(=O)(=O)c1ccc(NC2=C[C@@H](c3ccc(F)cc3)CC2=O)o1,-5.326
48,NS(=O)(=O)c1ccc(NC2=CC(=O)c3cccnc3C2=O)cc1,-5.325
575,NS(=O)(=O)[C@@H]1CCC/[NH+]=C2\Sc3ccccc3C(O)=C2C[C@@H]1Cl,-5.32
663,NS(=O)(=O)c1ccc(NC(=O)CO[C@H]2C(=O)c3ccccc32)cc1,-5.305
108,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)CC2=O)cc1O,-5.302
341,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)C2=O)cc1Cl,-5.297
590,NS(=O)(=O)[C@@H]1CCC[NH2+][C@@H]2CC[C@H](CC1)OC(=O)c1ccccc12,-5.287
9,NS(=O)(=O)c1ccc(NC2=C([O-])c3ccccc3C2=O)cc1Cl,-5.278
461,NS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3C2=O)cc1F,-5.276
384,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2sccc2Cl)cc1C=O,-5.265
385,NS(=O)(=O)c1ccc(NC2=CC(=O)c3ccncc3C2=O)cc1,-5.264
66,C[C@@]1(C(=O)Nc2ccc(S(N)(=O)=O)c(Cl)c2)Cc2ccccc21,-5.262
758,NS(=O)(=O)c1ccc([N-]/C=C/C2C(=O)c3ccccc3C2=O)cc1,-5.261
150,NS(=O)(=O)[C@@H]1CCC[NH+]=C2COc3sccc3C(=O)[C@H](CC1)C2,-5.255
518,NS(=O)(=O)c1ccc(N[C@@H]2CC[C@@H](c3ccccc3)C2=O)c(Cl)c1,-5.25
717,NS(=O)(=O)c1ccc(N=Cc2c([O-])[nH]c3ccccc3c2=O)cc1,-5.247
807,NS(=O)(=O)c1ccc(NCC2=C([O-])N=C2c2ccccc2)cc1Cl,-5.247
46,NS(=O)(=O)c1ccc(NC2=NC(=O)c3ccccc3C2=O)cc1,-5.241
372,NS(=O)(=O)c1ccc(NC(=O)/C=C2\CCc3ccccc3C2=O)cc1,-5.234
185,NS(=O)(=O)[C@@H]1CCCNC2=C(CN1)C(=O)Cc1ccccc1C2=O,-5.217
546,NS(=O)(=O)[C@@H]1CCCN[C@@H]2CC=C(C[C@@H]1F)c1ccccc1C2=O,-5.2
193,NS(=O)(=O)[C@@H]1CCCN2CC[C@H](CC1)C(=O)c1ccccc1C2=O,-5.197
691,Nc1cc(O)cc(O[C@@H]2CN(C(=O)C(=O)c3ccsc3)C2=O)c1,-5.19
705,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccccc2CO)cc1Cl,-5.184
740,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccccc2Br)cc1F,-5.179
51,C[C@@]1(C(=O)Nc2ccc(S(N)(=O)=O)cc2)C(=O)c2ccccc21,-5.177
218,NS(=O)(=O)c1ccc(NC2=C[C@@H](c3ccccc3)C3=C2CO3)cc1,-5.177
583,CS(=O)(=O)c1ccc(NC2=C(c3ccccc3)C(=O)c3ccccc3C2=O)cc1,-5.175
493,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)C2=O)cc1F,-5.173
43,Cc1c(S(N)(=O)=O)ccc(NC(=O)C2=C([O-])c3ccsc3O[C@H]2c2ccccc2)c1Cl,-5.172
491,NS(=O)(=O)c1ccc(N[C@@H]2CCOC(=O)c3ccccc3C2=O)cc1,-5.17
370,NS(=O)(=O)c1ccc(N2CC([O-])=C(c3ccccc3)C2=O)cc1,-5.167
333,NS(=O)(=O)c1ccc(NC(=O)C2=C(c3ccsc3)OC2)cc1,-5.163
320,NS(=O)(=O)c1ccc(NC2=C([O-])c3ccccc3C2=O)cc1F,-5.163
39,NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1[N+](=O)[O-],-5.156
364,NS(=O)(=O)[C@@H]1CCCNC(=O)[C@@H](c2ccccc2)c2ncccc21,-5.144
137,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc3C2=O)cc1Cl,-5.136
593,NS(=O)(=O)[C@H]1CCN(c2ccc(C(=O)[O-])cc2[C@@H]2CC2=O)C1,-5.131
514,NS(=O)(=O)c1ccc(NC(=O)/C=C(\C2COC2)[N+](=O)[O-])cc1,-5.13
346,NS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3CC2=O)cc1,-5.126
383,NS(=O)(=O)c1ccc(NC2=CC(=O)N2)cc1,-5.122
784,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](Oc3ccccc3Cl)COC2=O)cc1,-5.105
47,C[C@@H]1C=C([N-]c2ccc(S(N)(=O)=O)cc2)C(=O)c2ccccc2O1,-5.101
129,CNS(=O)(=O)[C@@H]1CCCNC(=O)[C@@]2(CC1)C(=O)c1ccccc12,-5.089
456,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc32)cc1,-5.089
765,NC(=O)c1ccc(O)cc1N=CC=C([O-])c1ccccc1[N+](=O)[O-],-5.087
148,NS(=O)(=O)[C@@H]1CCCNC2=C(C[C@H]1F)c1ccc(Cl)cc1C2=O,-5.085
211,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3Cl)C2=O)cc1,-5.081
530,NS(=O)(=O)Nc1ccc(/N=C2/C(=O)c3ccsc3C([O-])=C2O)cc1,-5.069
776,NS(=O)(=O)c1ccc(NC(=O)COc2ccccc2[C@@H]2CCOC2)cc1,-5.065
23,CO[C@H]1/C(=C2/Cc3sccc3C2=O)NC(=O)NCC[C@H](Br)C[C@H]1[NH3+],-5.059
482,NS(=O)(=O)C1=C([O-])C2=CC(c3ccccc3)=C2CNC1=O,-5.058
703,NS(=O)(=O)c1ccc(NC2=[NH+]C[C@@H](c3ccccc3)CN2C=O)cc1,-5.053
770,NS(=O)(=O)[C@@H]1CCCN2C/C=C(/CC1)C(=O)c1ccsc1C2=O,-5.045
349,NS(=O)(=O)c1ccc(NC=O)s1,-5.044
591,COc1cc(NC(=O)C(=O)c2ccsc2F)ccc1S(N)(=O)=O,-5.038
755,NS(=O)(=O)c1ccc(NC2=C(C(=O)c3ccsc3[O-])CC2)cc1,-5.027
620,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)CSC2=O)cc1,-5.025
513,NS(=O)(=O)c1ccc(C2=NC(=O)c3ccccc3C2=O)cc1,-5.021
398,NS(=O)(=O)c1ccc(/N=C2/CC(=O)c3ccsc3C2=O)cc1,-5.014
168,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccccc2Cl)cc1O,-5.013
732,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccsc2[N+](=O)[O-])cc1,-5.012
128,CN(c1ccccc1C(N)=O)N1CC=C(c2cccs2)c2ccccc2C1=O,-4.994
194,C[C@@H]1CN(S(N)(=O)=O)CCN1C(=O)/C=C1/Cc2ccccc2O1,-4.991
110,NS(=O)(=O)[C@@H]1CCCN2CC(=O)[C@@H](CC1)c1ccccc1C2=O,-4.989
516,NS(=O)(=O)c1ccc(NC(=O)[C@H]2c3ccccc3C[C@@H]2O)cc1,-4.985
381,COc1cc(NC2=C[C@@H](c3ccccc3)CN2C)ccc1S(N)(=O)=O,-4.98
118,NS(=O)(=O)[C@@H]1CCCNC(=O)/C=C(/c2ccsc2F)c2ccccc21,-4.979
481,NS(=O)(=O)[C@@H]1CCC/N=C2\C[C@@](F)(CC1)c1ccccc1C2=O,-4.976
677,NS(=O)(=O)c1ccc(NC(=O)C2=Cc3ccccc3C2=O)cc1,-4.959
538,NS(=O)(=O)c1ccc(NC(=O)[C@@]2(C3CC3)CC2=O)cc1,-4.958
169,CCNC(=O)[C@@H]1CCCNC(=O)[C@]2(C[C@H]1OC)C(=O)c1ccccc12,-4.958
12,NS(=O)(=O)[C@@H]1CCCN2[N-][C@H](CC1)C(=O)c1ccccc1C2=O,-4.953
631,NS(=O)(=O)c1ccc(Nc2cc(=O)[nH]c3ccccc3c2=O)cc1,-4.943
145,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc3C2)cc1C=O,-4.934
467,NS(=O)(=O)c1ccc(N[C@@H]2CCS(=O)(=O)[C@]23CCOC3)cc1,-4.931
103,NS(=O)(=O)c1ccc(N/N=C2/CC(=O)c3ccsc3C2=O)cc1Cl,-4.929
603,NS(=O)(=O)c1ccc(N[C@H]2CC[C@]3(Cc4ccccc43)C2)cc1,-4.927
269,Cc1oc2ccccc2c(=O)c1Nc1ccc(S(N)(=O)=O)c(Cl)c1,-4.914
478,NS(=O)(=O)c1ccc(N2C/C=C\C(=O)c3ccccc3C2=O)cc1,-4.913
300,NS(=O)(=O)c1ccc(NC2=C(c3ccccc3)[C@H]2C2COC2)cc1,-4.91
91,NS(=O)(=O)c1ccc(N2C(=O)COc3ccccc3C2=O)cc1,-4.902
697,[NH-]S(=O)(=O)N1CCN(C(=O)c2sc3sccc3c2[O-])C1=O,-4.892
801,NS(=O)(=O)c1ccc(N2CCCC(=O)c3ccccc3C2=O)cc1,-4.892
237,NS(=O)(=O)c1ccc(N/C([O-])=C2\C(=O)c3ccsc3C2=O)cc1,-4.886
73,NS(=O)(=O)[N-]c1ccc(NC=C2C(=O)c3ccccc3C2=O)cc1,-4.881
309,NS(=O)(=O)c1ccc(/N=C2/C=C([O-])c3ccsc3C2=O)cc1,-4.88
573,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](Oc3ccccc3)CC2=O)cc1,-4.877
617,NS(=O)(=O)c1ccc(/N=C2/CC(=O)Cc3ccsc3S2)cc1F,-4.866
497,NS(=O)(=O)Nc1ccc(N2CCS(=O)(=O)c3ccncc32)cc1,-4.863
429,NS(=O)(=O)c1ccc(NC2=C[S@@](=O)c3ccccc3C2=O)cc1Cl,-4.86
574,NS(=O)(=O)[C@@H]1CCCNC(=O)C2=C(O)c3ccccc3[C@@H]2CC1,-4.857
451,NS(=O)(=O)c1ccc(NC2=C(c3ccccc3)n3occ32)nc1,-4.849
570,NS(=O)(=O)c1ccc(N2CC(=O)c3ccccc32)c2ccccc12,-4.849
459,NS(=O)(=O)[C@@H]1CC[C@@H](Br)NC(=O)C[C@@H]2CCCC[C@@H]2C1=O,-4.847
687,N[S@](=O)c1ccc(-c2cnc(CNC(=O)c3ccccc3)cc2Cl)cc1,-4.846
1,Nc1cc(N2CC=C(c3ccccc3)C2=O)ccc1S(N)(=O)=O,-4.841
80,NS(=O)(=O)c1ccc(N2CCNC(=O)c3ccccc3C2=O)cc1,-4.835
273,NS(=O)(=O)c1ccc(NC2=CC(=O)O[C@H]2c2ccccc2F)cc1,-4.82
473,NS(=O)(=O)c1ccc(NC(=O)C2CC2)cc1C1COC1,-4.812
7,NS(=O)(=O)c1ccc(NC2=CC(=O)c3ccsc3C2=O)cc1Cl,-4.809
338,NS(=O)(=O)[C@@H]1CCCn2c(cc(=O)c3ccccc3c2=O)CC1,-4.806
256,NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1Br,-4.802
675,NS(=O)(=O)Cc1ccc(N=CC=C([O-])F)cc1,-4.799
423,NS(=O)(=O)[C@@H]1CCCN[C@H]2C(=O)c3ccccc3C(=O)[C@@H]2CC1,-4.799
375,NS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3C2=O)cc1,-4.797
20,NS(=O)(=O)c1ccc(NC(=O)[C@H]2Cc3ccccc3C2=O)cc1,-4.777
632,NS(=O)(=O)Cc1ccc(NC(=O)C2(c3ccccc3)CC2)cc1,-4.772
501,NS(=O)(=O)[C@@H]1CCCN2C/C=C(/S1)[N+](=O)c1ccccc1C2=O,-4.769
487,NC(=O)[C@@H]1CCCC(=O)NC(=O)[C@@H](c2ccccc2)c2ccccc21,-4.728
582,NS(=O)(=O)c1ccc(N2C(=O)COc3ccccc3C2=O)cc1O,-4.727
344,NS(=O)(=O)[C@@H]1CCCNN2C(=O)c3ccccc3[C@@H](CC1)C2=O,-4.727
289,NNC(=O)c1ccccc1NC1=C[C@@H](c2ccccc2)c2ccccc2O1,-4.721
164,NS(=O)(=O)c1ccc(N2CCOC(=O)c3ccccc3C2=O)cc1,-4.708
111,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc3C2=O)cc1Br,-4.7
0,NS(=O)(=O)c1ccc(NC(=O)C(=O)c2ccsc2Cl)cc1[N+](=O)[O-],-4.697
74,NS(=O)(=O)[C@@H]1CCCN2CC=C(C[C@@H]1Cl)C(=O)c1ccncc12,-4.695
436,CN1C(=O)CN(c2ccc(S(N)(=O)=O)cc2)C(=O)c2ccccc21,-4.694
618,NN1C(=O)C=C[C@@H]1C(=O)N(CC(=O)c1ccccc1)c1ccccc1Cl,-4.664
774,NS(=O)(=O)N[C@@H]1CC2(NC1=O)C(=O)c1ccccc1C2=O,-4.663
472,C[C@H]([C@@H]1CCC/N=C2\C(=O)c3cc(O)ccc3[C@H]2C[C@@H]1F)[N+](=O)[O-],-4.662
328,NS(=O)(=O)c1ccc(NC(=O)CC2(c3ccccc3Cl)COC2)cc1,-4.661
566,[NH-]S(=O)(=O)N1CCNC(=O)CN(C(=O)[C@@H]2CCOC2)C1=O,-4.658
266,NS(=O)(=O)c1ccc(NC2=CS(=O)(=O)[C@H]2Cc2ccccc2)cc1,-4.658
780,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](Oc3ccccc3)C2=O)cc1,-4.648
630,NS(=O)(=O)c1ccc(NN2CC(=O)c3ccccc3C2=O)cc1Cl,-4.641
228,NS(=O)(=O)c1ccc(NCC2=C([O-])c3ccccc3C2=O)cc1Cl,-4.616
742,NS(=O)(=O)c1ccc(NC2=CS(=O)(=O)Cc3ccccc32)cc1,-4.611
684,NC(=O)[C@@H]1CCCO[C@@H]2C[NH2+][C@H](CC1)NCC(=O)c1ccccc1C2=O,-4.603
731,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)c3ccccc3CC2=O)cc1,-4.583
307,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)CC2=O)cc1Cl,-4.572
713,NS(=O)(=O)c1ccc(N=Cc2sc3ccccc3c2O)cc1,-4.56
254,NS(=O)(=O)c1ccc(NC2=CS(=O)(=O)[C@]23CC3=O)cc1,-4.558
208,NS(=O)(=O)c1ccc(/N=C2\C(=O)[C@@H]2C(=O)OC2CC2)cc1,-4.551
342,NS(=O)(=O)c1ccc(NC(=O)c2oc3ccccc3c2[O-])cc1,-4.537
426,NS(=O)(=O)c1ccc(N/C([O-])=C2\Cc3ccsc3C2=O)cc1,-4.535
773,NS(=O)(=O)c1ccc(NC(=O)c2sc3sccc3c2[O-])cc1,-4.526
721,NS(=O)(=O)c1ccc([N-]C2=CS(=O)(=O)c3ccccc3S2)s1,-4.511
343,NS(=O)(=O)c1ccc(N2C=C(c3ccccc3F)C2=O)cc1Cl,-4.496
679,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](O)C(=O)c3ccccc3C2)nc1,-4.494
563,NS(=O)(=O)c1ccc(N2CCC(=O)c3ccccc3C2=O)cc1Cl,-4.492
189,NS(=O)(=O)c1ccc(NC(=O)[C@H](c2ccccc2)[C@@H]2CC2=O)s1,-4.471
41,NS(=O)(=O)[C@@H]1C[NH+]=C2NC[C@@H](C1)C(=O)c1ccccc1C2=O,-4.464
534,NS(=O)(=O)c1ccc(N2CCC(=O)c3ccccc3CC2=O)cc1,-4.46
217,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)CC2=O)cc1,-4.458
395,NS(=O)(=O)c1ccc(N2CC[C@@]3(C2)C(=O)c2ccccc23)cc1,-4.451
350,NS(=O)(=O)c1ccc(NC(=O)[C@@]2(c3ccccc3)CS2)cc1,-4.44
682,NS(=O)(=O)[C@@H]1CCCNNC(=O)[C@]2(CC1)C(=O)c1ccccc12,-4.422
729,NS(=O)(=O)c1ccc(N2CCC(=O)Nc3ccccc3C2=O)cc1,-4.412
173,NS(=O)(=O)c1ccc(N2CC=C(c3ccccc3)C2=O)cc1O,-4.41
596,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccccc3c2)cc1,-4.397
156,NS(=O)(=O)c1ccc(NC(=O)[C@@]2(c3ccccc3)CC2=O)cc1,-4.397
577,NC(=O)[C@@H]1CCCNc2ccc(/N=C(\Br)c3ccccc3)cc2C1=O,-4.377
227,NS(=O)(=O)c1ccc(NN=c2c(=O)c3ccccc3c2=O)cc1,-4.352
623,NS(=O)(=O)c1cc(NC(=O)/C=C2\CCCC[C@H]2F)cc2ccccc12,-4.348
329,NS(=O)(=O)c1ccc(N/C=C2/CC(=O)c3ccccc3S2)cc1,-4.333
72,CO[C@H]1CC[C@@H](OS(N)(=O)=O)C(=O)c2ccccc2OC(Cl)=C=N1,-4.332
585,NS(=O)(=O)C[C@@H]1CCCNC(=O)[C@]2(CC1)C(=O)c1ccccc12,-4.326
313,NS(=O)(=O)[C@@H]1CCCN2C(=O)c3sccc3C(=O)CS[C@H]2CC1,-4.325
803,NS(=O)(=O)c1ccc(NC(=O)[C@H](c2ccccc2)C2COC2)cc1,-4.311
92,NS(=O)(=O)c1ccc(N/C([O-])=C2\Sc3ccsc3NC2=O)cc1,-4.305
621,NS(=O)(=O)c1ccc(NC(=O)[C@@H]2Cc3ccccc3C2=O)cc1Br,-4.277
127,NS(=O)(=O)[C@@H]1CCCN2CCN(CC1)C(=O)c1ccccc1C2=O,-4.276
275,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)COC2)cc1Cl,-4.272
96,NS(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1C(=O)[O-],-4.271
106,NS(=O)(=O)c1ccc([N-]C2=C([O-])COc3ccccc3C2=O)cc1,-4.261
190,NS(=O)(=O)c1ccc(NC(=O)C2(c3ccccc3)COC2)cc1,-4.244
29,NS(=O)(=O)c1ccc(N2C(=O)C(c3ccccc3)=C2[O-])cc1,-4.237
100,NS(=O)(=O)c1ccc([N-]C2=C[C@@H](c3ccccc3)COC2=O)cc1,-4.214
183,NS(=O)(=O)[C@@H]1CCCNNC(=O)C(=O)c2ccccc2C(=O)CC1,-4.166
795,NS(=O)(=O)c1ccc(NC(=S)C2(c3ccccc3)COC2)cc1,-4.164
637,[NH-]S(=O)(=O)N1C(=O)N(CC2=C(c3ccccc3)COC2)C1=S,-4.129
357,CN[S@](=O)c1ccc(N[C@H]2C(=O)[C@H](c3ccccc3)C2=S)cc1Cl,-4.116
678,NS(=O)(=O)c1ccc(NC(=O)[C@H](c2ccccc2)[C@@H]2CC2=O)cc1,-4.109
401,NS(=O)(=O)c1ccc(/N=C/C2C(=O)c3ccccc3C2=O)cc1,-4.091
597,NS(=O)(=O)c1ccc(/N=C/C2C(=O)c3ccccc3C2=O)cc1,-4.091
751,NS(=O)(=O)c1ccc(N2CCS(=O)(=O)c3ccsc3OC2)cc1,-4.089
792,NS(=O)(=O)Cc1ccc(/N=C/C2C(=O)c3ccccc3C2=O)cc1,-4.068
126,NS(=O)(=O)c1ccc(NC(=O)C2CCCCC2)cc1C=O,-4.029
552,NC(=O)O[C@@H]1CCCNC(=O)NC2=C(CC1)c1ccccc1C2=S,-4.023
736,NS(=O)(=O)c1ccc(N2CCS(=O)(=O)c3ccsc3S2)cc1,-4.009
653,CS(=O)(=O)[C@@H]1CCCN2CCN(CC1)C(=O)c1ccccc1C2=O,-3.996
432,C=C1C([N-]c2ccc([C@@H](C)[N+](=O)[O-])c(Cl)c2)=C[C@H]1c1ccccc1,-3.968
58,NS(=O)(=O)c1ccc(NC(=O)[C@@]2(c3ccccc3Cl)COC2=O)cc1,-3.933
644,NS(=O)(=O)c1ccc([N-]C2=CCC(=O)c3ccccc3C2=O)cc1,-3.88
587,NS(=O)(=O)[C@@H]1CCCN2C/C=C(/CC1)C(=O)c1ccccc1C2=O,-3.878
404,NS(=O)(=O)c1ccc(N2CCS(=O)(=O)c3ccoc3C2)cc1,-3.873
30,O=C1CN2CCC[C@@H](S(=O)(=O)[O-])CC[C@@H]1c1ccccc1C2=O,-3.833
628,NS(=O)(=O)c1ccc2cc1OC[C@@H](C(=O)C1CC1)C(=O)N2,-3.831
639,NC(=O)[C@@H]1CCCO[C@@H]2CC[C@H](/C=C\Oc3ccccc3C2=O)C[C@@H]1Br,-3.789
715,NS(=O)(=O)c1ccc(NC(=O)/C=C2\CCCC[C@H]2C2CSC2)cc1Cl,-3.765
595,NC(=S)Oc1ccc(N[C@@H]2CN(CC=O)[C@@H](c3ccccc3)C2=O)cc1,-3.748
261,NS(=O)(=O)[C@@H]1CCCNC(=O)/C=C(/c2ccccc2C=O)C[C@@H]1Cl,-3.748
565,NS(=O)(=O)c1ccc(NC(=O)C=C2CCCCC2)c2ccccc12,-3.743
257,[NH-]S(=O)(=O)NC(=O)N([O-])C1=C(c2ccccc2)COC1=O,-3.739
775,CO[C@@H]1C/C(c2ccccc2Cl)=C\C(=O)NCCC[C@H]1S(N)(=O)=O,-3.649
16,C[C@@H]1NC(=O)C(=O)c2ccccc2C(=O)/C(=C(\N)[O-])CC[C@H]1F,-3.626
175,CCNC(=O)O[C@@H]1CC/N=C2\C[C@@H](CC1)C(=O)c1ccsc1C2=O,-3.503
541,NS(=O)(=O)c1ccc(Nc2cc(=O)n(-c3ccsc3Br)c3ccccc23)cc1,-3.475
452,C[C@@H]1C=C([N-]c2ccc(S(N)(=O)=O)c([N+](=O)[O-])c2)C(=O)c2sccc21,-3.265
449,NC(=S)Oc1ccc(N2C(=O)NCC(=O)c3ccccc3C2=O)cc1,-3.054
