MOL_01_005614,C1CNCN1C(=O)c2ccc(cc2)NC(O)Nc3ccc(F)cc3F
MOL_01_005615,Cc1cccc(c1)C(C(O)C2=N)Cc(c23)cccc3
MOL_01_005616,CNc1ccc(c(c1)C(C)O)CC(=O)CC(C)c2ccccc2
MOL_01_005617,C1CCCC1CC(=O)CCCc2c(O)ncc(c23)cncc3
MOL_01_005618,c1ccccc1/C=C(C2O)/CC(O)c(c23)cccc3
MOL_01_005619,NOc1cc(C=O)cc(F)c1CCc2ccc(C(F)O)cc2
MOL_01_005620,C1CCCC1NC(=O)NC(=O)CCC(O)Cc2cccc(C(F)(F)F)c2
MOL_01_005621,FNc1ccc(cc1)/C=N/Nc(n2)cc(F)c(c23)cccc3
MOL_01_005622,Fc1ccc(cc1)CC(C(=O)C)Nc2ccc(cc2)Nc3ccccc3
MOL_01_005623,Cc1ccc(cc1)NC(O)NC(N)(N)c2ccc(cc2)-c3ccccc3
MOL_01_005624,FC1CNCCN1C(O)Nc2ccc(cn2)CC(F)(F)F
MOL_01_005625,Cc1cccc(c1)CC(=O)CC(C(=C2)C(O)N)=C(C2=3)C=CC3
MOL_01_005626,FNc1ncc(cc1)NC(=O)NC(=O)c2cccnc2
MOL_01_005627,Cc1ccc(cc1)C2(NC(=O)NC2O)c3ccc(CC)cc3
MOL_01_005628,c1cccc(c12)c(F)nnc2CNC(O)NCc3ccc(NCF)cc3
MOL_01_005629,c1ccccc1N(C2O)C(N)c(c23)cccc3
MOL_01_005630,Cc1ccccc1C2NCN(CN2)CNc3ccc(cc3)CNc(c4)ccc(c45)C=NCN5
MOL_01_005631,FCC(O)NNCN(c1cc(NF)ccn1)c2ccccc2
MOL_01_005632,c1cncnc1C(CCN(C)CC(F)O)Cc2ccc(C(F)(F)F)cc2
MOL_01_005633,NNc1cc(ccc1C)Cc2c(N)cc(cc2)CN3CC(O)CC3=O
MOL_01_005634,NC(O)NCN1CC(CC1)c2ccc(C)cc2O
MOL_01_005635,C1CNCCN1NC(=O)C2CCC(F)N(C2)Cc3cccc(C(F)(F)F)c3
MOL_01_005636,NCc1ccc(c(c1)CN)C(F)CCC(F)c2cccc(c2)-n3cncn3
MOL_01_005637,c1ncncc1Cc2cc(C)c(cc2O)NCc3ccc(F)cc3
MOL_01_005638,c1cccnc1C(O)c2ccc(cc2)NC(F)C(F)(C(F)F)C(F)F
MOL_01_005639,NCc1cccc(c1)-c(c2)ccc(c23)N4C(N3)NCNC4
MOL_01_005640,Fc1ccc(cc1)NC(=O)CCc2ccc(cc2CF)CNC(F)(F)CF
MOL_01_005641,CCC(CN)CCNc1cccc(c1)Nc2cccc(c2)-c3ccccn3
MOL_01_005642,Fc1cc(cc(F)c1)CCC(O)Nc2ccccc2N3CNCNC3
MOL_01_005643,c1ccccc1C(=O)N(CNC(=O)F)Cc2ncc(F)cc2F
MOL_01_005644,c1cccnc1CC(NN)C(O)Nc2ccc(F)cn2
MOL_01_005645,O=C(F)c1ccc(cc1)/C=C/Cc2nnc(F)c(c23)cccc3
MOL_01_005646,CNc1ccc(cc1)NC(F)C(=O)N2CCN(CC2)Cc3ccccc3
MOL_01_005647,Fc1cc(N(F)O)ccc1C(=O)Nc2cccc(F)c2
MOL_01_005648,CC(O)CCC(C1O)=Cc(c12)cccc2
MOL_01_005649,c1ccccc1C(C(=O)C(O)CC)CC(=O)c2ccccc2
MOL_01_005650,CCCC(O)N1CCC(CC1)c2ccc(C(Cl)O)cc2
MOL_01_005651,c1ccccc1C(F)(CN)N(C(F)O)CCc2ccccc2
MOL_01_005652,CC(O)Nc1ccc(cc1)C(F)Nc(n2)cnc(c23)cccc3
MOL_01_005653,Fc1ccc(cc1C)C(O)(O)CCc2cnccc2C(C)C
MOL_01_005654,CCc1ccc(cc1C(F)O)Nc2ccc(NC)c(c23)cccc3
MOL_01_005655,Fc1ccc(cc1)CNC(O)C2CCN(CC2)C(O)(O)Cc3ccccc3
MOL_01_005656,Fc1cnc(nc1)NC(O)Nc(c2)ccc(c23)C(O)NC3
MOL_01_005657,FCn1cc(cn1)CN(C)C(F)(F)c2ccc(NC(=O)F)cc2
MOL_01_005658,O=C(F)c1ccccc1C(O)(O)CC(O)N2CCCCC2
MOL_01_005659,C1CNCCN1CCNC(O)Nc2ncccc2NCc3ccccc3
MOL_01_005660,FC(O)c(c1)ccc(c12)nc3c(c2O)ccc(F)c3
MOL_01_005661,c1cccc(c12)cc(c(c2N)CNCNC)-c3ccc(C(N)N)cc3
MOL_01_005662,NC(F)Nc1ccc(cc1CN)C2N(Cc3ccccc3)CCN2Cc4ccccc4
MOL_01_005663,O=C1NC(O)C(C(O)N1)CCc(c2)ccc(c23)cc4c(c3)cccc4
MOL_01_005664,C1C=NC(N12)c3c4c(cc(CN2)cc4)c(O)c5c3cccc5CN
MOL_01_005665,c1cccc(c12)c(C)c(c(O)c2C)C(O)Cc3ccccc3
MOL_01_005666,CN1CNc(c12)nc(F)nc2F
MOL_01_005667,CC(O)(O)NC(=O)c1ccc(cn1)NC(F)O
MOL_01_005668,CNC(=O)c1cc(ccn1)Cc2ccc(cc2)/C=C/c3ccccn3
MOL_01_005669,Oc(c1)ccc(c12)c(CCCO)cc(c2)CCCO
MOL_01_005670,FCNCc1ncncc1NCNC(F)(F)c(c2)ccc(c23)ccnc3
MOL_01_005671,FNNC(O)C(F)CC(=O)CNc1cccn1Cc2cc(F)cc(F)c2
MOL_01_005672,NC1CCCCC1C(=O)CCc(n2)ccc(c23)CCC3
MOL_01_005673,C1CNCCC1CNC(O)c2ccccc2-c3ccc(F)cc3
MOL_01_005674,Cc1c(F)cccc1Nc2nc(F)nc(n2)CNc3ccc(NF)cc3
MOL_01_005675,Nn1ccc(cc1=O)NCc2cc(CF)c(NF)c(NF)c2
MOL_01_005676,Fc(c1)ccc(c12)nc(cc2F)NNCc3nccc(F)n3
MOL_01_005677,C1N=NCNC1N(CCC)c2cccc(c2)CN
MOL_01_005678,OC1NC(O)/C(N1C)=C\c2cc(C(C)(C)C)c(F)c(c2)C(C)(C)C
MOL_01_005679,FC(F)NC(N)c1ccc(cc1)NC2CN(C2)c3ncc(cn3)C4CC4
MOL_01_005680,Nc1ccc(cc1F)CC(F)C(O)NCCc2ccc(F)c(F)c2
MOL_01_005681,NCc(c1)ccc(c12)cc(cc2)C(N)N(N)c3cc(F)c(F)c(F)c3F
MOL_01_005682,FCCC(=O)Nc1ccc(cn1)Nc2cccc(NF)c2
MOL_01_005683,CC(C1)=Nc(c12)ccc3c2cc4c(c3F)cccc4CC(N)O
MOL_01_005684,CNCCCCc1ccc(cn1)C(O)N(C)Cc2cccc(F)c2
MOL_01_005685,O=C1CCC(N1)C(=O)CCc2ccccc2
MOL_01_005686,O=C(F)c1ccccc1NC2NC(O)NC2=O
MOL_01_005687,c1cccc(c12)CCC(C2)NNC(=O)NCC(C3)CCc(c34)cccc4
MOL_01_005688,c1ccccc1CC(O)C2=C(C2)C(O)(O)c3ccccc3
MOL_01_005689,CC1CCN(CC1)CC2=NC(=NC2=O)c3cnccn3
MOL_01_005690,FNc1ncc(cc1)C(=O)NNNc2cccc(NF)c2F
MOL_01_005691,OCc1cccc(c1)CC2CCC(CC2)C(O)Cc3ccccc3
MOL_01_005692,Fc1cc(cc(F)c1)N2CC(O)N(CC2O)OCc3ccccc3
MOL_01_005693,Clc1ncnn1C(O)c2ccc(F)c(F)c2F
MOL_01_005694,NCc1ccc(cc1)NC2NC(C(=O)N2CN)=C=C3C=CC=C3
MOL_01_005695,C1CNCCC1C(O)Nc2cccc(c2)NCc3ccc(cc3)-c4c(F)cccc4F
MOL_01_005696,Cc1cccc(c1)-c2cccc(c2N)NC3CC=NC3
MOL_01_005697,CN(Cl)c1cccc(c1)Nc2nc(CN)nc(n2)N3CCNCC3
MOL_01_005698,c1ccccc1C(=O)/C=C/c2ccc(nc2)NC(O)Nc3ccc(F)cc3
MOL_01_005699,OC(F)c(c1)cnc(c12)c(F)c(cn2)C(F)O
MOL_01_005700,c1cccc(c1C23N)NC(N2)c4c(N3)cccc4
MOL_01_005701,O=c1ccn(c(n1)O)Cc2ccc(nc2)NCCCN3CCNCC3
MOL_01_005702,CNc1ccc(cn1)-c2ccncc2NC
MOL_01_005703,O=C(N=1)N=C(O)C(C12)=NC(=C2)NC(F)O
MOL_01_005704,Nc1ccc(cc1)-c2ccc(cc2-c3ccc(N)cc3)C(F)NCNNc4ccccc4
MOL_01_005705,Nc(c1)cc2c(c(c3c12)N)c(c3)CC(=O)Cc4ccccc4
MOL_01_005706,Oc1ccc(cc1N)CC(=C)CCc2ccccc2
MOL_01_005707,O=C(F)C1CCC(O)N(C1)c2ccc(Cl)c(F)c2
MOL_01_005708,C1CC(C)c(c12)c(N)c(cc2C)CCN
MOL_01_005709,c1ccccc1CC2(N)C(C(=O)CC2=O)C3CCC3
MOL_01_005710,CN1CCN(CC1)C(O)CNC(CCN)Cc(c2)ccc(c23)CCC3
MOL_01_005711,NCc1ccc(cc1)-c2ccc(cc2)OCCCN3CNC(F)NC3
MOL_01_005712,CCCC(O)c1ccc(nc1)Cc2nc(CC)nc(n2)OC
MOL_01_005713,C1=CC=C(C12)CN(CCN)CC(C=2)C(=O)c3ccccc3
MOL_01_005714,Cc1ccc(cc1)-n2cc(CF)c(c2)C(O)NC(F)OF
MOL_01_005715,CNc1ccccc1N2CCN(CC2)CNCCNC(O)c3cccn3C
MOL_01_005716,c1ccccc1-c2cc(cc(c2)C3CNNN3)CNNc4ccccc4
MOL_01_005717,Fc1ccc(cc1)NC(O)N2CCC(CC2)NC(F)c3cccc(F)c3
MOL_01_005718,Cc1ccccc1NC(O)C2CCCN2CCCCO
MOL_01_005719,CCc1cc(CC)nc(n1)NC(=O)NC(O)c2c(F)cccc2F
MOL_01_005720,c1ccccc1C(O)c2cc(F)ncc2NCCNc3ccccc3
MOL_01_005721,Fc1ccc(cc1)C(=O)NC2NCN(CN2)Cc(c3)ccc(c34)cccc4
MOL_01_005722,c1ccccc1CC(O)Cc2ncc(C)cc2C(C)O
MOL_01_005723,CC1=CC(CC1F)c2cccc(c2)CCc3ccccc3C(=O)N
MOL_01_005724,OCC(=O)c1ccccc1NC(O)N2CCN(CC2)CCCc3ccccc3
MOL_01_005725,FC(F)(F)CNC(O)CNc1cc(C)cc(c1)-c2ccccc2
MOL_01_005726,O=C1CCC(C1)CC(O)c2ccc(cn2)C(=O)C3CCCCC3
MOL_01_005727,Cc1ccc(C(=O)O)cc1CC(=O)C2CCCC2
MOL_01_005728,c1ccccc1-c2c(O)cc(cc2O)C3=CCNCCC3
MOL_01_005729,NC(F)C(CF)NCc1cccc(n1)NCc2ccccc2F
MOL_01_005730,FCNC(O)Nc1ncccc1NCc2ccccc2F
MOL_01_005731,FC(F)C(O)Nc1cccc(c12)c(F)cc(c2)C(O)N(F)F
MOL_01_005732,Oc1cc(F)c(c(F)n1)C(O)NCc2ccccc2
MOL_01_005733,CCCNc1ccc(cc1)C(O)CCN2CCN(CC2)C(O)NCF
MOL_01_005734,c1ccncc1CN(C)CC(O)N2CC(C2)Nc3ccccc3CF
MOL_01_005735,Nc1ccc(cc1)C(O)c2ccccc2C3=NCN(N)NC3
MOL_01_005736,NCc(c1)ccc(c12)cccc2CCCC(=O)N
MOL_01_005737,c1cccnc1C(O)NCCN2CCN(CC2)c3ccc(F)c(F)c3
MOL_01_005738,Nc1ccc(cc1)C2NNC(N)Cc(c23)cc4c(c3)CCC4
MOL_01_005739,c1cccc(c12)c(ccc2)NC(O)C3NCN(CN3)C(N)(N)c4ccc(cc4)NCC
MOL_01_005740,c1cccc(c12)cccc2NCC(O)Cc3ccccc3C(F)O
MOL_01_005741,c1ccccc1CC(NCC)C(O)Nc2ccccc2
MOL_01_005742,C1CC1C(O)NCc2ccc(cc2)C(O)Nc3cc(ccc3F)-c4ccccc4
MOL_01_005743,Oc1ccc(nc1)NC(O)c2ccc(F)cc2
MOL_01_005744,CC(O)Nc1ccc(cc1)N/C=C(\CF)C(F)(O)c2ccc(F)cc2
MOL_01_005745,CCc1ccc(cc1)-c2cc(O)c(C(C)O)cc2CC
MOL_01_005746,C1NCNN1c2ccc(cc2)C(O)CNN3CCC(=CN3)Cc4ccccc4
MOL_01_005747,C1CCNC1C(O)NCc2cn(cn2)-c3ccc(F)cc3
MOL_01_005748,FC(F)(F)c1cc(ccc1)CCC(=O)CCC(=O)NC2CCCC2
MOL_01_005749,Cc1ccc(C(O)(O)N(C)C)cc1NC(F)NC(C)CCC(C)C
MOL_01_005750,OC(F)c1cc(ccc1F)NCNNCC(F)Cc2ccccc2
MOL_01_005751,OCNC(N)(N)c1ccc(cc1)NC2CN=C(CN2)c3ccccc3
MOL_01_005752,C1OC(O)NCCCCc(ccc2F)cc2Oc(ccc13)cc3
MOL_01_005753,CNc1ccc(c(c1)NC)C(=O)CCc2ccc(F)c(F)c2
MOL_01_005754,CNc1ncccc1C(O)NCCc2ccccc2
MOL_01_005755,ClC1(Cl)CC(O)C(=C(F)N1)CCc2ccccn2
MOL_01_005756,OC(O)C1CCCc(c12)ccc(c2)C3=CCC(O)CC3
MOL_01_005757,c1ccccc1-c2cc(F)c(nn2)NCCCN3CCNCC3
MOL_01_005758,c1ccccc1CCC(O)C(=C(C)C(O)C2)C23CCC(C)CC3
MOL_01_005759,Cn1c(O)cc(c1F)C(=O)CCCc2ccccc2
MOL_01_005760,C=CCNC(O)Nc1ccc(cc1)NCc2ncc(F)n2CCO
MOL_01_005761,Cc1cc(F)nn1CC(O)NNNC(F)Nc2ccc(C(C)C)cc2
MOL_01_005762,CCCC(O)c1ccccc1CC(=O)CNc2ccccc2
MOL_01_005763,C1=CC=C(C1=2)C(=O)C=C(C2)c3ccc(NN)cc3
MOL_01_005764,OC(F)Nc1ncc(cc1)C(CN)Cc2ccncc2
MOL_01_005765,Fc(c1)ccc(c12)c(F)cc(n2)NNc3ccncc3
MOL_01_005766,Fc1ccc(F)cc1NC(=O)N2CNC(NC2)Nc3cccc(F)n3
MOL_01_005767,Nc1cccc(c1)CC(O)CCC(O)c2ccccc2
MOL_01_005768,Cc(c1)ccc(c12)C(=N)C=C(C2)c3cccc(c3)C(C)O
MOL_01_005769,Fc1ccc(cc1N)CN(C2N)C(N)c(c23)ccc(c3F)N
MOL_01_005770,OC(N1)CNc(c12)ccc(c2)NC(O)/C=C/c3ccc(C(F)(F)F)nc3
MOL_01_005771,c1cccnc1-n2nc(nn2)C(O)NCCCCNc3ccccc3
MOL_01_005772,COc1cccc(c1)NC(CN)C(=O)NCc2ccc(CN)cc2
MOL_01_005773,CN(O)c1cnc(F)n1Cc2ccccc2Cl
MOL_01_005774,c1cccc(c12)CCCC2C(=O)CCC(O)CCc3cncc(F)c3
MOL_01_005775,C1NNCCNC1CC(O)Cc2cccc(c2)-c3ccccc3
MOL_01_005776,Cn1cnc(c12)c(F)nc(n2)F
MOL_01_005777,CNc1ccc(cc1CN)NC2Nc3cccc(c3c24)ccc4
MOL_01_005778,OCc1ccccc1-c2ccc(cc2)NC3CCCC(O)N3
MOL_01_005779,CC(C)Cc1ncccc1CNC(=O)c2cccnc2
MOL_01_005780,Cc1nc(F)c(CN)c(n1)NCCCl
MOL_01_005781,Cc1cc(O)cc(c1)-c2ccc(CN)cc2
MOL_01_005782,COc1cc(CCC(Cl)O)ccc1NC/C=C/F
MOL_01_005783,CC(F)c1ncccc1CCC(=O)N(C)Nc2ccccc2
MOL_01_005784,CNc1ccc(cc1)CNC(=O)c2cccc(n2)C(F)O
MOL_01_005785,CCC(C)CC(CC1(O)O)Cc(c12)c(C)cc(F)c2
MOL_01_005786,CC(C)(C)CC(O)CC(CF)CC(=O)Cc1ccc(CO)c(F)c1
MOL_01_005787,FCCn1cnc(c12)nc(F)nc2F
MOL_01_005788,CNC(O)c1nc(ccc1O)CC(O)CC2CC2
MOL_01_005789,Cc1ccc(cc1)C(F)(O)N2CCN(CC2)C(=O)C3CCCC3
MOL_01_005790,Cc1ccc(cc1)C(O)(O)c(c2O)ccc(c23)cc(CN)c(c3)NC
MOL_01_005791,CCC(=O)C(NC(C)O)C(=O)CCc1ccccc1
MOL_01_005792,c1ccccc1Nc2cc(cc(cc3)C(=O)CC)c3c(c24)ccc(c4)NNC(N)N
MOL_01_005793,Cc1ccc(nc1)CCC(CO)C(O)c2ccncn2
MOL_01_005794,OCNCCc1cc(C2=NCNCC2)cc(c13)ccc(c3)CN
MOL_01_005795,c1ccccc1C(c(c23)cccc2)C(O)CNC/C=C\3O
MOL_01_005796,C1C=CCCC1C(=O)Cc2ccc(cc2)C(O)(O)C3CCCNC3
MOL_01_005797,Cc1cnc(O)n1CCC(=O)CCC(O)Nc2ccc(C(=O)F)cc2
MOL_01_005798,NC1NCC(CN1)C(N)(O)c2ccc(cc2)-c3ccccc3
MOL_01_005799,Cc1ccc(cc1)C(O)Nc2ccc(F)cc2C(F)O
MOL_01_005800,Cn1cc(F)c(n1)C(O)NCC(=O)c2ccccn2
MOL_01_005801,c12ccc(c(F)c2)\C=C(\N(F)O)C(F)OOC(F)CN1
MOL_01_005802,NCC(C1O)C(=O)c(c12)cccc2
MOL_01_005803,NCc1cccc(c1)CCC(=O)n(c2O)cc(c23)cccc3
MOL_01_005804,FC(F)c1ccc(cc1O)-c2ccc(C(F)O)c(F)c2
MOL_01_005805,C1CCCCC1N2C(NCC2O)Nc3ccncc3NF
MOL_01_005806,c1ccccc1NC(=O)CC2NC(NC2=O)Nc3ccc(O)cc3
MOL_01_005807,C1CC1CC(O)CCC(O)CCc2ccc(F)cc2
MOL_01_005808,c1ccccc1C(C(=O)N)C(N)C(=O)c2ccccc2
MOL_01_005809,CC1(C)CC(N)C(=C1N)CC(N)CCc(c2)ccc(c23)CNC3
MOL_01_005810,NCc1cc(cc(c1F)CN)CN2C=CN(CC2)C(F)c3cccc(c34)cccc4
MOL_01_005811,Nc1ccccc1C(O)CCC(=O)CC2CCCC2
MOL_01_005812,OC1(F)CC(=O)/C(C(C1)O)=C\c2ccccc2
MOL_01_005813,N1C=C1c(c(C=O)c2O)cc(c23)cccc3
MOL_01_005814,Oc1ccc(F)c(n1)CNc2cccc(c2)CCCF
MOL_01_005815,CN(F)CCCNc1ccc(cc1)CN2CCC(CC2)NC(O)c3ccc(F)c(F)c3
MOL_01_005816,C1CCCCC1(CF)NC(=O)NC(O)c2c(F)cccc2F
MOL_01_005817,c1ccncc1C(F)Nc2cc(ccn2)NCCNc3cccnc3
MOL_01_005818,FNc1ccc(cc1)C(=O)C(C2)CNC(N23)CCC=C3
MOL_01_005819,c1cccnc1NNC(=O)c2ccc(cc2)NCc3cc(F)ccc3F
MOL_01_005820,C1CN(C)CCC1(F)C2CC(O)N(C2)CCCc3ccc(F)c(c3)NN
MOL_01_005821,Fc(n1)nc(F)c(c12)ncc(c2)Nc3ccccc3
MOL_01_005822,Fc1ccc(cc1)CNC(O)c2cnc(nc2F)N3CCCC3
MOL_01_005823,OC1CCC(O)c(c12)c(ccc2)-c3ccccc3
MOL_01_005824,FNC(=O)CCCNC(O)NCCNC(=O)c1ccc(F)cc1
MOL_01_005825,ON(F)c1cccnc1NCCc2ccccc2F
MOL_01_005826,c1cccc(c12)cc(CNCCl)c3c2cc(O)c(c3)-c4ccc(N)cc4
MOL_01_005827,c1ccccc1CNc2c(C(F)C)c(ncn2)NCc3ccccc3
MOL_01_005828,ClCN(C)C(O)CCN(C(=O)NC(F)(F)F)c1cnccn1
MOL_01_005829,c1ccccc1C(O)c2ccc(cc2)C3CNCN3
MOL_01_005830,Cc1nc(F)nc(F)c1-c2ccc(C(F)O)cc2
MOL_01_005831,Fc1ncc(cc1)N(C)C(O)c2ccc(cc2)NC(F)(F)N(C)C
MOL_01_005832,NC(F)C1=NCCN(C1)CCNNCc2ccccc2-c3ccc(F)c(F)c3
MOL_01_005833,Cc1nc(F)nc(F)c1C2CCC(C(C)O)CC2
MOL_01_005834,C1CC=NC=C1Cc2cc(C/C=N/C)cc(c2)NC3CC=NCN3
MOL_01_005835,Fc1ccc(cc1)CNC(O)c2nc(ncc2F)NCc3ccc(F)cc3
MOL_01_005836,CNCCCCCCNc1cnc(cn1)C(O)Cc2cncnc2F
MOL_01_005837,CNc1ccc(cc1)C(F)(F)N(CC(O)NF)CCc2ccc(OC)cc2
MOL_01_005838,c1cccnc1C(F)C(O)Nc2ncc(cn2)N3CCCC3
MOL_01_005839,Cc1ccc(c(c1)C)NOC(CN)c2cc(NC)ccc2N
MOL_01_005840,Fc1ccc(cc1)NC(O)c2ccc(F)cc2NCc3ccncc3
MOL_01_005841,OC(F)c1ccc(nc1)N2CCNC2
MOL_01_005842,O=C(F)CCc1ccc(c(c1)NCF)NCc2ccccn2
MOL_01_005843,C1NCCc(c12)ccc(c2)C(O)Nc3cccc(F)c3
MOL_01_005844,FCCc1cnc(cc1)CC(=O)Cc(nc2)cc(c23)cncc3
MOL_01_005845,CCc1cccc(CC)c1CNc2ccc(cc2)C(=O)NC
MOL_01_005846,O=C1CCC(C(O)N1)Cc2ccc(F)cc2
MOL_01_005847,c1cccnc1NNCC(O)N2CCN(CC2)c3ccccc3
MOL_01_005848,N1NCC(N)C1(N)c(c2)ccc(c23)cccc3
MOL_01_005849,OC1NCCC(N1)c2cccc(CCl)c2
MOL_01_005850,FCN(CF)C(F)c1ccc(cc1)N(c2ccccc2)N3CNN(CNF)NC3F
MOL_01_005851,Fc1cc(cc(F)c1)NNC(NF)C(F)c(nc2)cc(c23)cccc3
MOL_01_005852,Fc1ccc(cc1)CC(C)(C)C(=O)CCC(O)NCCc2ccccc2
MOL_01_005853,Cc1ccc(cc1)C(=O)Nc2ccc(nc2)CCC(=O)F
MOL_01_005854,CC1CC(C(=O)N1)Nc2cccc(n2)N(F)C
MOL_01_005855,C1NCNCC1CC(=O)c2ccc(cc2)-c3ccc(cc3)C(O)CC4CC=NCN4
MOL_01_005856,FCC(O)N(CC1)CCC12CC(O)N(C2)Cc3cc(F)cc(F)c3
MOL_01_005857,Fc1nc(F)cc(c1CN)CC2CCC(C2)C(=O)N
MOL_01_005858,Cc1cccc(c1)NC2N=C(CNN2)C(O)c(c3)ccc(c34)cc(cc4)CN
MOL_01_005859,FNc1ccc(cc1)C(N(C)N)CNC(F)Cc(c2)ccc(c23)cccc3
MOL_01_005860,CC(=O)N1CCCN(CC1)C(O)Cc2ccccc2
MOL_01_005861,C1CC1C(O)CCC(O)Cc2cc(F)ccc2F
MOL_01_005862,OC(Cl)c1cc(ccc1)NC(=O)c2ccc(cc2)CC3CNC3
MOL_01_005863,Oc1cc(O)cc(c1)CCc2ccc(F)cc2F
MOL_01_005864,c1ccccc1C(F)(c2ccccc2)C(O)NNC(F)Nc3ccc(F)cc3
MOL_01_005865,O=C1CCCC1c2ccnc(n2)NCC34CC5CC(C3)CC(C5)C4
MOL_01_005866,OC(F)CCC(=O)Nc1ccc(cc1)NC(O)c2ccccc2F
MOL_01_005867,NCc1cccc(c1)-c(c2O)ccc(c23)cc(CN)c(c3)CN
MOL_01_005868,NCCn1c(O)ccc1-c2ccc(F)cc2
MOL_01_005869,CC1(N)OC(=O)CC1C(=O)NCc2ccccc2
MOL_01_005870,Clc1ccc(cc1)C2=NC(=O)C(=C2)CNc3ccccc3
MOL_01_005871,c1ccccc1NNc2ccc(cc2)NC(C3O)Cc(c34)cccc4
MOL_01_005872,Nc1nc(O)c(N)c(n1)-c2ccncc2
MOL_01_005873,Fc1nc(F)ccc1C(O)NC2CCN(CC2)Cc3ccccc3
MOL_01_005874,C1=CC=C(C1=2)C(=O)C=C(C2)CNc3ccc(cc3)CC(=O)CCc4ccccc4
MOL_01_005875,OC(F)CN(CC)C(O)c1cc(C)ccc1NC(F)(O)O
MOL_01_005876,CNc1cccc(c1)C(O)Nc2cc(C(F)(F)F)ccc2F
MOL_01_005877,CCCc1nc(CCN)cc(n1)Cc2ccc(cn2)CC
MOL_01_005878,Cc1ccccc1CCC(O)CCC(O)NCC2CCCCC2
MOL_01_005879,Cc1ccc(cc1)C(=O)Cc2ccc(F)c(c2)C3(C)CCCC(N)C3
MOL_01_005880,NN(O)c1ccc(cc1)CCNC2CC(CC2)c3ccccc3
MOL_01_005881,OC(F)C(O)c1c(F)c(F)cc(c12)cc(F)cc2F
MOL_01_005882,Cc1ccc(cc1N)-c2cc(CN)cc(c2)CC=N
MOL_01_005883,NNC(N)(O)c1cccc(c1)-c(c2)ccc(c23)cccc3-c4ccccc4
MOL_01_005884,C1CNCCN1CCNC(NC(F)CF)c2ccn(c2)CNC(F)(F)c3ccccc3
MOL_01_005885,c1cc(F)cc(c12)c(cc(c2)O)CNc3c(F)cc(cc3F)C(O)NCF
MOL_01_005886,FC(F)NCNc1nc(ccc1C)Nc2nccc(n2)NF
MOL_01_005887,CC(N)c1ccccc1-c2cccc(c2)-c3cc(O)cc(c3)C4NN4
MOL_01_005888,CNCc1ccccc1N2CN(CNC2F)Nc3ccccc3
MOL_01_005889,O=C(F)c1ccc(nc1)N2CCNCC2
MOL_01_005890,c1cnccc1CNCc2cc(CF)c(cn2)NCc3ccc(C(F)(F)F)cc3
MOL_01_005891,NC(F)NCCc1cc(ccc1F)Nc2ncnc(F)n2
MOL_01_005892,Oc1cn(C(F)O)c(c12)cccc2
MOL_01_005893,c1ccccc1CC(n2cccc2)C(O)Nc3ccncc3F
MOL_01_005894,NCC1(C)CCC(=NC1)c2ccc(NC)cc2CC
MOL_01_005895,c1nccnc1C(O)N2CCC(CC2)Cc3ncccc3F
MOL_01_005896,Fc1ccc(cc1)CCC(=O)Nc2ccc(cc2)C(O)OCCl
MOL_01_005897,NNOOc(ccc1)c(c12)cc(c(N)c2O)-c3ccc(cc3)-c4ccccc4
MOL_01_005898,CN=C=NCC1=CCC(CCC(C)=N)c(c12)cccc2
MOL_01_005899,CC(O)c1cc(c(N)cn1)CC(=O)c2cccnc2
MOL_01_005900,c1ccccc1N(N)C(=O)Cc(c2)ccc(c23)cccc3
MOL_01_005901,Fc1cc(C(O)(O)O)c(cc1O)C2COC(O2)O
MOL_01_005902,c1ccccc1CN2CNN(CC2)C(O)c3ccc(cc3)C(F)N4CCCNCC4
MOL_01_005903,OC1C(O)C(C)=Cc(c12)cccc2C
MOL_01_005904,CCNC(O)C1CCN(CC1)CC(=O)c2ccc(F)c(C)c2F
MOL_01_005905,FC(F)(F)c1cc(F)ccc1C(O)NN=C2CCN(CC2)C(F)NCF
MOL_01_005906,Cc1ccc(cc1)-c(c2O)c(C(O)OCC)cc(c23)cccc3
MOL_01_005907,c1cccc(c12)CC(C2)=C(N)c3cccc(c3)C4CN=NCN4
MOL_01_005908,OC(O)CCc1c(CC)ccc(c12)ccc(c2)O
MOL_01_005909,OC(F)CCc1ccc(cc1)CCNC(O)c2cccnc2
MOL_01_005910,Nc1cccc(c1)NC(=O)CCCC2NCN(CNC2F)Cc3ccccc3
MOL_01_005911,c1ccccc1CNc2c(NF)c(=O)n(cc2)Cc3ccccc3
MOL_01_005912,CC(F)C(O)Nc(c1)ccc(c12)nn(n2)-c3ccncc3F
MOL_01_005913,CN1C=CC(C=C1)CCc2cccc(c2)NC(O)c3ccccn3
MOL_01_005914,C1CNCC12CCN(CC2)C(O)C(F)Nc3ccc(F)cc3F
MOL_01_005915,CC(F)C(=O)c1ccc(cc1F)OCC(O)O
MOL_01_005916,O=C(C=1)C=c(c12)ccc(c2)C(N)C3CC(C3)c4ccccc4
MOL_01_005917,Oc1ccccc1CC(CF)C(F)O
MOL_01_005918,NCc1ccc(cc1)C2=CC(NC2)C(O)c(c3)ccc(c34)cccc4
MOL_01_005919,FCCN(O)CCC(O)Nc1ccc(nc1)C(O)NCNF
MOL_01_005920,NCc1ccc(cc1)-c2ccc(cc2)NCCCN3CCC(F)C3
